tier	len	has_caption	anilist_id	slug	title	current_synopsis
mild	45	yes	114825	teihen-tuber-ga-uchuu-sensou-o-totte-mita	底辺チューバーが宇宙戦争を撮ってみた	通常24話に加え3話の番外編を含む、底辺チューバーが宇宙戦争を撮影するアクションコメディ。
mild	45	yes	115975	operaza-de-mattete	オペラ座で待ってて	オペラ座やナイト、ジョーカー——華やぎと恋を描いた、さいとうちほの短編ベストセレクション。
mild	45	yes	118312	soukyuu-no-shihaisha	双穹の支配者	花水沢春明は異世界へ転移し、おっぱいを操る能力を手に入れる——。異世界お色気ファンタジー。
mild	45	yes	124137	38do-38-jou-no-kaibutsu	38度線上の怪物	「38度線上の怪物」「火星からきた男」「化石人間」など、手塚治虫のSF短編を集めた作品集。
mild	45	yes	126624	arasa-ol-haman-sama	アラサーOLハマーン様	「機動戦士Zガンダム」「機動戦士ガンダムZZ」のキャラクターたちを題材にしたコメディ漫画。
mild	45	yes	129172	vivarium-de-choushoku-o	ビバリウムで朝食を	町に伝わる「七不思議」の真相を探るため、朝に集まる三人の友人を描いた物語。幻想ミステリー。
mild	45	yes	132240	shisougaku-tantei	死相学探偵	特定の人に死の予兆「死相」が見える男が、その奇妙な力を使って事件を解決していくミステリー。
mild	45	yes	133828	darling-wa-75-sai	ダーリンは75歳	「ダーリンは70歳」シリーズの第6弾にあたる、夫婦の暮らしを綴ったスライス・オブ・ライフ。
mild	45	yes	143955	oshibana	オシバナ!	「学校の王子様」をめぐり、思春期の少年少女の緊張感あふれる対立を限界まで描くラブコメディ。
mild	45	yes	145938	konsaru-nain	コンサルナイン	プロの女性コンサルタントが、ある高校野球チームを全国大会へと導こうと奮闘するスポーツ漫画。
mild	45	yes	155939	kobayashi-san-no-meidoragon-furu-color-comic-sai	小林さんちのメイドラゴン フルカラーコミック彩-SAI-	「小林さんちのメイドラゴン」の各巻からセレクトしたエピソードをフルカラーで収録した特別版。
mild	45	yes	161233	message-hagio-2016	メッセージ	「メッセージ」「貴婦人」「花嫁」など、ドラマと幻想が交差するさまざまな物語を収めた短編集。
mild	45	yes	161453	osananajimi-to-koi-suru-houhou	幼なじみと恋する方法	クラスで一番背の高い少女が、自分より背の低い幼なじみに密かな想いを寄せる青春ラブコメディ。
mild	45	yes	166115	madara-moyou-no-yoi	まだら模様のヨイ	周囲とは見た目が違うために、行き場のない少女ヨイ。彼女に手を差し伸べるのは、誰なのか——?
mild	45	yes	167926	fukakouryoku-no-ai-love-yuu	不可抗力のI LOVE YOU	悪魔のような先輩からは逃げられない! いつも振り回されっぱなしの恋の始まりを描くロマンス。
mild	45	yes	170298	tatsuki-ryou-senshuu	たつき諒選集	たつき諒のデビューから引退までの過去作品を、テーマごとに選び抜いて全3巻にまとめた作品集。
mild	45	yes	191366	juso	呪詛	「柿」「魂魄」「浸水」など、不気味で底知れぬ恐怖を描いた数多くの短編を収めたホラー短編集。
mild	45	yes	200539	kimi-dake-ga-hikari	君だけが光	スプリングハズカムやアーリーサマーなど、季節の移ろいとともに綴られる恋を描いた連作短編集。
mild	45	yes	202611	kaeru-basho	帰る場所	極楽ミシンや帰る場所など、人々のささやかな暮らしと心の機微を切り取った短編を収めた作品集。
mild	45	yes	203454	koisuru-onnanoko	恋する女の子	12歳。やゲキカワデビルなど、恋する女の子のかわいさの秘密を集めたロマンス・アンソロジー。
mild	45	yes	203456	neru-mae-ni-yondewa-ikenai-kowai-hanashi	寝る前に読んではいけないこわい話	三日月や幸せバンクなど、眠る前には読みたくない不気味な怖い話を集めたホラー・アンソロジー。
mild	45	yes	208443	yukai-na-shintouki	ゆかいな神統記	「神統記」のゆかいなスピンオフ。もともと自主出版だった作品が、商業単行本として刊行された。
mild	45	yes	146507	syrup-secret	シロップ〈SECRET〉	「禁断」をテーマに掲げた百合アンソロジーの第2弾。11人の作家による読み切り11編を収録。
mild	46	yes	39371	daiou	大王	象や熊、ワールドカップ、メトロポリスなど、多彩なテーマで描かれた読み切り作品を集めた短編集。
mild	46	yes	41495	tooku-e-ikitai	遠くへいきたい	「ザ・ファーサイド」を思わせる、日本ならではのひねりを効かせたセリフのない四コマ風コミック。
mild	46	yes	42965	shin-tennis-no-ouji-sama	新テニスの王子様	全国から選ばれた50人の精鋭で結成される「全国選抜チーム」。トップ選手たちが集うテニス漫画。
mild	46	yes	43373	nobunaga	信長	戦国の世を駆け抜け、天下統一を成し遂げた三傑の一人・織田信長。その波瀾の生涯を描く歴史漫画。
mild	46	yes	48791	berubara-kids	ベルばらKids	『ベルサイユのばら』のキャラクターたちを、原作者自らが登場させて描くパロディ4コマコメディ。
mild	46	yes	52294	sukininaru-hito	好きになるひと	「世界で一番近い島」「Two hearts」「アンカー」など、5編の読み切りを収めた作品集。
mild	46	yes	61625	nishi-keiko-no-konnan-demashita-kedo-miru	西炯子のこんなん出ましたけど、見る?	西炯子による短編集。学生の生涯、水元兄弟、ひとりで生きるモン!など、多彩な作品を収めた一冊。
mild	46	yes	67119	ore-no-kingdom	おれのキングダム	すべての女性を絶対的に支配できる聖なる力「覇王の声」に目覚めた少年を描く、エッチなコメディ。
mild	46	yes	72841	koi-no-kaori-takemiya-2012	恋のカオリ	「通信お待ちしております」をはじめとする、恋の甘やかさをすくい取った読み切りを集めた作品集。
mild	46	yes	88210	himeanole	ヒメアノ～ル	ごく普通に始まった恋愛物語。だがその二人の背後に、欲望に駆られた殺人鬼の影が忍び寄るホラー。
mild	46	yes	90749	azumi-koyama-2009	AZUMI-あずみー	『あずみ』の続編。『お〜い!竜馬』とも絡み、坂本龍馬が共演する19世紀を舞台にした時代活劇。
mild	46	yes	97415	suki-made-0-byou	「スキ!」まで0秒	ケーキ店の娘と、和菓子の老舗の息子。甘い世界に生きる二人の、ほろ甘い恋を描くラブストーリー。
mild	46	yes	98386	ichigeki	いちげき	百姓から侍へと転じた男が、江戸幕末の動乱に巻き込まれていく。激動の時代を駆ける、武芸時代劇。
mild	46	yes	98892	shouraiteki-ni-shinde-kure	将来的に死んでくれ	ある少女が、女子クラスメイトを「お金で買おう」とする。風変わりな関係から始まる日常コメディ。
mild	46	yes	101282	mofu-mofu-ichigoaji	モフ・モフいちごあじ	小さくて柔らかい白い宇宙人モフ☆モフと、その二人の友だちメルとミルが繰り広げる愛らしい日常。
mild	46	yes	104452	aa-warera-ga-myao-shogun	あゝ我らがミャオ将軍	9歳の少女ミャオが、ある国の将軍になってしまう。そんな設定で繰り広げられるドタバタコメディ。
mild	46	yes	104813	nanki-no-daidokoro	南紀の台所	東京から、人口わずか60人ほどの小さな土地へ移り住んだ夫婦。その暮らしを描いたスローライフ。
mild	46	yes	105773	hibike-yuufoniamu-kitauji-koukou-suisougakubu-no-ichiban-atsui-natsu	響け!ユーフォニアム 北宇治高校吹奏楽部のいちばん熱い夏	竹田綾乃の小説『響け！ユーフォニアム』第二巻を原作とする、吹奏楽部を舞台にしたコミカライズ。
mild	46	yes	109021	tomatoipuu-no-lycopene	トマトイプーのリコピン	週刊少年ジャンプ掲載の冒険コメディ。ナンセンスでにぎやかな世界を描く、ファンタジー日常作品。
mild	46	yes	109665	gobangai-no-shiroyagi-san	五番街の白やぎさん	謎めいた女性が、迷い込んだ手紙を食べ、そこに書かれた悩みを解決していく。そんな不思議な物語。
mild	46	yes	110963	someya-mako-no-jakusou-meshi	染谷まこの雀荘メシ	『咲-Saki-』のスピンオフ。家業の雀荘でお客に料理をふるまう染谷まこに焦点を当てた作品。
mild	46	yes	111515	yoru-kara-hajimaru-watashitachi	夜からはじまる私たち	表題作のほか、描き下ろしや読み切りを収めたドラマ。夜から始まる私たちの姿を描くスローライフ。
mild	46	yes	115134	bareeboshi	バレエ星	幾多の不幸を乗り越え、素晴らしいバレリーナへと成長していく少女・かすみちゃんの姿を描く物語。
mild	46	yes	116079	cologne-shikei-odo	ケルン市警オド	14世紀。警官オドアケル・ショルツが、キレ修道士たちの間で起きたある事件を捜査していく物語。
mild	46	yes	116125	kare-wa-ima-koi-o-shite-iru	彼は今、恋をしている。	「水色花火」「告白」「あとひとつ」など、淡くきらめく恋心を描いた短編を集めたロマンス作品集。
mild	46	yes	121434	toridori-renka	トリドリ恋歌	宇仁田ゆみによる読切集。「こうかん法則」「道草っぷり」など、軽やかな筆致の物語を集めた一冊。
mild	46	yes	140471	kaiki-mangamichi	怪奇まんが道	古賀新一、日野日出志、伊藤潤二、犬木加奈子——。著名なホラー漫画家四人の半生を描いた物語集。
mild	46	yes	143534	otoge-ni-trip-shita-ore-reload	乙ゲーにトリップした俺♂リロード	乙女ゲームにトリップした主人公の冒険を描く、追加エピソードを多数収めたファンタジーコメディ。
mild	46	yes	153127	shiina-karuho-love-joshi-tanpenshuu	椎名軽穂恋愛女子短編集	悩み、戸惑い、迷いながらも、前へ進み続ける思春期の少女や少年たちの姿を生き生きと描く短編集。
mild	46	yes	156416	my-home-afro-tanaka	マイホームアフロ田中	妻と娘とともに落ち着いた田中。今度はいよいよマイホームを買う番だ。家族の日常を描くコメディ。
mild	46	yes	159919	youki-na-yatsura	ようきなやつら	岡田索雲が描く、奇妙で驚きに満ちた妖怪譚の短編集。表題作はこの巻のために描き下ろされた一編。
mild	46	yes	173050	hisokani-asare	ヒソカニアサレ	魚を密漁し、家族の生計を奪う犯罪組織に、ひとりの若き漁師が立ち向かう。海をめぐる人間ドラマ。
mild	46	yes	186630	tokugawa-maizoukin-ha-america-ni-gozaru	徳川埋蔵金はアメリカにござる	大垣ろくろうがくらげバンチ改で連載する新シリーズ。徳川埋蔵金を巡るアクションアドベンチャー。
mild	46	yes	188945	unfriend	アンフレンド	オンラインでしか知らない「親友」が、退屈で灰色の日々を変えていく——。ロマンスを描いた一作。
mild	46	yes	196136	yuki-wa-tomoe-ni	雪はともえに	激動の20世紀初頭を生きた二人の男の物語。時代の波に翻弄されながらも歩んだ彼らの人生を描く。
mild	46	yes	196745	harumeku-katabutsu	春めく堅物	もとはSNSで発表されていた作品。堅物な男をめぐる、春のように心ほどけていく関係を描く一作。
mild	46	yes	207293	takumin-to-rui	タクミンとルイ	TwitterやPixivから生まれた、タクミンとルイの二人を描くロマンチックな日常の物語。
