最終発売日	slug	title	著者	巻数	status	adult
2023-11-22	kono-sekai-de-ore-dake-ga-level-appu-o-shitte-iru	この世界で俺だけが〈レベルアップ〉を知っている	掛丸翔	5	completed	
2023-11-20	kyantaman	キャンタマン	森口ジョー	3	completed	
2023-11-20	haru-chan-to-isshokenmei	はるちゃんといっしょ	わかつきめぐみ	1	completed	
2023-11-20	black-jack-missing-pieces	ブラック・ジャックMISSING PIECES	手塚治虫	1	completed	
2023-11-20	beyond-the-clouds	Beyond the Clouds	Nicke	5	completed	
2023-11-17	uwasa-no-funou-koushaku-ga-jitsu-wa-zetsurin-deshita	噂の不能公爵が、実は絶倫でした。	梨壱	2	completed	
2023-11-17	usotsuki-satsuki-wa-shi-ga-mieru	ウソツキ皐月は死が視える	了子	7	completed	
2023-11-17	shitsuren-etchi-no-aite-wa-joushi	失恋エッチの相手は…上司!?	山田愛妃	5	completed	
2023-11-17	rurouni-kenshin-another-stories	るろうに剣心アナザーストーリーズ	和月伸宏	1	completed	
2023-11-17	ponkotsu-akuyaku-reijou-wa-haraguro-doesu-ouji-ni-aisareru	ポンコツ悪役令嬢は腹黒ドS王子に愛される	小本田絵舞	1	completed	
2023-11-17	kamimaneki-no-niwa	神招きの庭	奥乃桜子	3	completed	
2023-11-17	dekiai-shinan	溺愛指南	りすヲ	2	completed	
2023-11-16	toshishita-joushi-no-utamaro-sama	年下上司のウタマロ様	春宮ぱんだ	8	completed	
2023-11-15	yuutousei-no-seifuku-no-naka	優等生の制服のなか	藤田カフェコ	2	completed	adult
2023-11-15	hoshi-no-kirby-pupupu-na-mainichi	星のカービィプププなまいにち	さくま良子	1	completed	
2023-11-14	oosutoraria-de-dai-no-ji	オーストラリアで大の字	小栗左多里	1	completed	
2023-11-14	corpo-a-corpo	コーポ・ア・コーポ	岩浪れんじ	6	completed	
2023-11-13	gal-ga-inkya-to-sentou-yaru-toka-murigee-sugite-tsunderu-shi	ギャルが陰キャと銭湯やるとか無理ゲーすぎて詰んでるし。	ジェームスほたて	1	completed	
2023-11-10	kimi-no-shita-wa-dolce	君の舌はドルチェ	さとみち	2	completed	adult
2023-11-10	ee-shoukan-sarete-komatte-iru-seijo-kari-towa-watashi-no-koto-desu	ええ、召喚されて困っている聖女〈仮〉とは私のことです	乙善ゆしお	2	completed	
2023-11-09	shinjuku-box	新宿box	奥道則	6	completed	
2023-11-09	puchi-hontou-ni-atta-yukai-na-hanashi-nurse-no-gekihaku-derakkusu	ぷち本当にあった愉快な話 ナースの激白DX	安斎かなえ	1	completed	
2023-11-09	kuro-to-makoto	黒と誠	カミムラ晋作	3	completed	
2023-11-09	erudiasu-road	エルディアス・ロード	髙田タカミ	6	completed	
2023-11-09	boku-no-neechanteki-seikatsu	僕の姉ちゃん的生活	益田ミリ	2	completed	
2023-11-09	asu-ni-hitofude	あすにひとふで!	葛原昏	2	completed	
2023-11-08	kuchidome-no-gohoubi-wa-dansou-otome-to-icha-ero-desu	口止めのご褒美は男装乙女とイチャエロです!	Raymon	3	completed	adult
2023-11-06	toratsugumi	虎鶫	ippatu	7	completed	
2023-11-04	x	X	CLAMP	37	hiatus	
2023-11-04	karisome-no-koushaku-fujin	かりそめの公爵夫人	HanJinseo	3	completed	
2023-11-04	hitman-the-shitman	ヒットマン・ザ・シットマン	むとうひろし	3	completed	
2023-11-02	dorei-yuugi-didi	奴隷遊戯DIDI	井深みつ	2	ongoing	
2023-11-02	boku-to-jingi-naki-oji-san	ぼくと仁義なきおじさん	百世渡	4	completed	
2023-11-01	kouguu-no-omega	后宮のオメガ.	露久ふみ	2	completed	adult
2023-11-01	akuyaku-reijou-ni-tensei-suru-mo-mahou-ni-muchuu-de-itara-ouji-ni-dekiai-saremashita	悪役令嬢に転生するも魔法に夢中でいたら王子に溺愛されました	黒木楓	2	completed	
2023-11	yuusha-wa-hitori-nippon-de	勇者はひとり、ニッポンで	雪狸	2	completed	
2023-11	watashi-no-heya-no-neko-houdai	私の部屋の猫放題	TONO	3	completed	
2023-11	villain-actor	ヴィランアクター	原田ケンタロー	3	completed	
2023-11	tsuihousareta-saikyou-kuzu-kenja-no-henkyou-kosodate-surooraifu	追放最凶クズ〈?〉賢者の辺境子育てスローライフ	尾切美月	2	completed	
2023-11	shounen-o-kau	少年を飼う	青井ぬゐ	6	completed	
2023-11	shinsei-rome-teikoku-sanjuunen-sensou	神聖ローマ帝国三十年戦争	宮下英樹	1	completed	
2023-11	otto-no-are-ga-ekkusueru-saizu-de-taihen-desu	夫のアレがXLサイズで大変です!	なかはらまい	4	completed	
2023-11	ore-to-atashi-to-shinsekai	オレとあたしと新世界	古宇田エン	6	completed	
2023-11	onihei-hankachou-jinbutsuden	鬼平犯科帳人物伝	さいとう・たかを	9	completed	
2023-11	nigasanai	逃がさない。	日高玲	2	completed	
2023-11	mozzu-court-no-kuso-akuma	モッズコートのクソ悪魔	かさいちあき	2	completed	
2023-11	iwana-no-kaeru-hi	岩魚の帰る日	矢口高雄	2	completed	
2023-11	isekai-eebui	異世界AV	オオイシヒロト	4	completed	
2023-11	erukuesuto	えるくえすと!	むらさき	2	completed	
2023-10-30	fuguushoku-ningyoutsukai-no-nariagari	不遇職〈人形遣い〉の成り上がり	むらたん	3	ongoing	
2023-10-30	echiechi-gakuensai	えちえち学園祭	遥巴絵	6	completed	
2023-10-27	venom	ベノム	しゃもじ	2	completed	
2023-10-27	nisemono-ni-koi-shita-mahou-tsukai	偽物に恋した魔法使い	芦山	3	completed	
2023-10-26	spare-town	スペアタウン	清野とおる	1	completed	
2023-10-26	romance-shousetsu-ni-trip-shitara-jijo-no-hazu-ga-outaishi-denka-ni-dekiai-dekiaisareru-koto-ni	ロマンス小説にトリップしたら侍女のはずが王太子殿下に溺愛されることになりました	くせつきこ	2	completed	
2023-10-25	imouto-ni-kiite-minai-to	妹に聞いてみないと	渡辺伊織	2	completed	
2023-10-25	haigureedo-ni-koi-suru-futari	HG(ハイグレード)に恋するふたり	工藤マコト	7	completed	
2023-10-24	alien-go-home	エイリアンゴーホーム	麻々原絵里依	1	completed	
2023-10-23	otori	オトリ	野生のもぎ	3	completed	
2023-10-23	medium	medium	清原紘	3	completed	
2023-10-20	kedakaki-kemono-no-ai-o-shire	気高き獣の愛を知れ	直江亜季子	4	completed	
2023-10-20	beast-wars-neo	ビーストウォーズネオ	今木商事	2	completed	
2023-10-19	vaiken-orudo-no-renkin-kenkyuushitsu	ヴァイケン・オルドの錬金研究室	ミクニシン	3	completed	
2023-10-19	minimals	ミニマルズ	東和広	2	completed	
2023-10-19	hippocrates-no-ikari	ヒポクラテスの怒り	ふけたかし	3	completed	
2023-10-19	blast	BLAST	仲里はるな	3	completed	
2023-10-18	otoko-no-inai-onnatachi	男のいない女たち	櫻井稔文	1	completed	
2023-10-18	nonke-joushi-30-nichi-no-kaihatsu-mesoddo	ノンケ上司、30日の開発メソッド	七緒	4	completed	adult
2023-10-18	jiki-hotel-ou-no-kyuuai-ga-amakute-zurukute-sakaraemasen	次期ホテル王の求愛が甘くて、ずるくて、逆らえません	紺子ゆきめ	2	completed	
2023-10-18	amai-choubatsu-scarlet	甘い懲罰SCARLET	いづみ翔	5	completed	
2023-10-16	yajikita-gakuen-douchuuki-supinofu-hoshi-ni-kikitamae-asuku-za-stars	やじきた学園道中記スピンオフ星にききたまえ-Ask The Stars-	市東亮子	3	completed	
2023-10-16	kyoshou	巨匠	髙橋一仁	3	completed	
2023-10-16	hamster-sukeroku-no-nichijou	ハムスター助六の日常	GOTTE	3	completed	
2023-10-14	maison-de-rainbow	メゾン・ド・レインボー	榎屋克優	2	completed	
2023-10-14	isekai-hatsu-tokyo-yuki	異世界発東京行き	大武政夫	1	completed	
2023-10-13	shikeishuu-mahou-gakkou-nite-kyouben-o-furuu	死刑囚、魔法学校にて教鞭を振るう	アオイシュン	2	completed	
2023-10-13	kemutai-ane-to-zurui-imouto	けむたい姉とずるい妹	ばったん	5	completed	
2023-10-12	sunao-ni-nareyo-kutteyaru	素直になれよ、喰ってやる	神崎柚	2	completed	
2023-10-12	shuuren	終恋	平井志	2	completed	
2023-10-12	bishuurou-ga-hanarenai	美周郎がはなれない	しちみ楼	2	completed	
2023-10-12	arasa-mama-no-watashi-de-iino	アラサーママの私でいいの?	ねこ末端	5	completed	
2023-10-11	wadatsumi-no-iroko-no-miya	海の魚鱗宮	山岸凉子	2	completed	
2023-10-10	yoake-no-polaris	夜明けのポラリス	嘉島ちあき	2	completed	
2023-10-10	ouji-to-kojiki	王子と乞食	河井英槻	3	completed	
2023-10-10	mahoutsukai-no-yomeshihen-108-majutsushi-no-ao	魔法使いの嫁詩編. 108魔術師の青	ツクモイスオ	9	completed	
2023-10-10	kenkyuu-bakka-shitetara-baka-ni-naru	研究ばっかしてたら馬鹿になる。	速野悠二	1	completed	
2023-10-10	hakoniwa-no-yakujutsushi	箱庭の薬術師	ふじもとまめ	7	ongoing	
2023-10-10	gokuamakon	極甘婚	しげまつ貴子	1	completed	
2023-10-10	ame-wa-korekara	雨はこれから	東本昌平	10	completed	
2023-10-06	sainou-ga-nakutemo-boukensha-ni-naremasu-ka	才能がなくても冒険者になれますか?	山中樹	5	completed	
2023-10-06	otto-no-mita-yuurei	夫のみた幽霊	キタハタエミ	2	completed	
2023-10-06	doushitara-oshi-to-kekkon-dekimasuka	どうしたら推しと結婚できますか!?	桜琴	2	completed	
2023-10-05	sekai-de-yuiitsu-no-mahoutsukai-wa-kyuutei-renkinjutsushi-toshite-shiawase-ni-narimasu-hontou-no	世界で唯一の魔法使いは、宮廷錬金術師として幸せになります※本当の力は秘密です!	山悠希	2	completed	
2023-10-05	samenai-futari-no-hitori-gohan	冷めないふたりのひとりご飯	きたむらましゅう	4	completed	
2023-10-04	kuramashiya-kagyou	くらまし屋稼業	今村翔吾	3	completed	
2023-10-02	kodoku-na-neko-wa-yoake-ni-nemuru	孤独な猫は夜明けに眠る	里つばめ	2	completed	
2023-10-02	kinto-reijou-kuura-sama	筋ト令嬢クーラ様	樹生ナト	1	completed	
2023-10-02	collar-me	Collar me	スカーレットベリ子	2	completed	
2023-10	wanwan-otou-san-kiwami	わんわんお義父さん極	(unknown)	2	completed	
2023-10	totsuzen-papa-ni-natta-saikyou-dragon-no-kosodate-nikki	突然パパになった最強ドラゴンの子育て日記	火事屋	5	completed	
2023-10	teiiesu-akuyaku-reijou-kami-sama-tensei-zennin-tsuihousareta-haishin-aaru-teii-ee	TS悪役令嬢神様転生善人追放配信RTA	佐遊樹	2	completed	
2023-10	sousakusha	捜索者	谷口ジロー	2	completed	
2023-10	shojohime	処女姫	みこくのほまれ	1	completed	
2023-10	saiyuuki-2023	西遊記	Teamバンミカス	2	completed	
2023-10	risou-no-otonari-san	理想のおとなりさん	佐野妙漫画家	1	completed	
2023-10	ookami-kishi-to-junketsu-hime	狼騎士と純潔姫	御茶まちこ	2	completed	
2023-10	obaa-taimusu	おばぁタイムス	大城さとし	7	completed	
2023-10	nippon-o-tsukutta-otoko-shibusawa-eiichi-aoki-hibi	日本を創った男～渋沢栄一青き日々～	星野泰視	7	completed	
2023-10	nihonnorekishi	日本の歴史	笠原一男	108	completed	
2023-10	neko-no-okite	ネコの掟	目黒川うな	3	completed	
2023-10	kurumi-chino-purezentsu-monozuki-sanpo-ocha-shite-yururi	胡桃ちのpresentsモノズキ散歩、お茶してゆるり♡	胡桃ちの	1	completed	
2023-10	kurobengoshi-no-chijou	黒弁護士の痴情	すみ漫画家	4	completed	
2023-10	kokoro-natsume	こころ	バラエティ・アートワークス	2	completed	
2023-10	kimi-to-shiranai-natsu-ni-naru	君としらない夏になる	きぃやん	3	completed	
2023-10	blue-justice-koko-ni-ari	ブルージャスティスここにあり!	関津主将	2	completed	
2023-10	47-todoufuken-henteko-rankingu	47都道府県へんてこランキング!	もぐら	1	completed	
2023-09-29	sabaku-no-usagi	砂漠のウサギ	M.Wolverine	6	completed	adult
2023-09-29	plot-kara-yarinaose	プロットからやり直せ	つごもり	2	completed	
2023-09-28	reiwa-yuushuntachi-no-hizumeato	令和優駿たちの蹄跡	やまさき拓味	4	completed	
2023-09-28	chibon-kaburi	チボンカブリ	北岡朋	3	completed	
2023-09-28	back-stage	BACK STAGE!!	蔵王大志	3	completed	adult
2023-09-27	susumamire-no-kishi	煤まみれの騎士	comori	2	ongoing	
2023-09-27	mousugu-50-sai-choushi-no-ii-hi-ga-hotondo-arimasen	もうすぐ50歳、調子のいい日がほとんどありません	フカザワナオコ	1	completed	
2023-09-27	konnichiwa-inu-desu	こんにちは、いぬです	じゅん	4	completed	
2023-09-26	seishun-libido-san	青春リビドー山	位置原光Z	1	completed	
2023-09-25	mobile-suit-gundam-senkou-no-hathaway	機動戦士ガンダム閃光のハサウェイ	左菱虚秋	4	completed	
2023-09-25	majo-no-teshigoto	魔女のてしごと	あいざわ遥	1	completed	
2023-09-25	cafe-de-kafi-o	カフェでカフィを	ヨコイエミ	4	completed	
2023-09-22	otoriyose-shimasshi	おとりよせしまっし!	ちさこ	3	completed	
2023-09-22	motto-mogumogu-garden	もっと!もぐもぐガーデン	宇仁田ゆみ	1	completed	
2023-09-22	honto-wa-koisuru-seiryaku-kekkon	ホントは恋する政略結婚	青山春兎	2	completed	
2023-09-22	furuki-okite-no-mahou-kishi	古き掟の魔法騎士	羊太郎	3	completed	
2023-09-21	sukeban-to-tenkousei	スケバンと転校生	ふじちか	2	completed	
2023-09-21	hyouban-sugiru-bungaku-sakuhin-o-daitai-jutsu-peeji-10-rai-no-manga-de-yomu	評判すぎる文学作品をだいたい10ページくらいの漫画で読む。	ドリヤス工場	1	completed	
2023-09-21	guruguru-goroo	ぐるぐるゴロー	小田扉	1	completed	
2023-09-20	tsukiakari-no-shugorei-san	月明かりの守護霊さん	あきばじろぉ	3	completed	
2023-09-20	kisu-kisu-kisu-na-kankei	×××な関係	なかじ有紀	7	completed	
2023-09-20	green-bullet	グリーンバレット	橋本カヱ	3	completed	
2023-09-20	beast-wars-2	ビーストウォーズⅡ	今木商事	3	completed	
2023-09-19	love-muzai-ai-o-chikatta-hazu-da-yone	恋愛無罪-愛を誓ったはずだよね?-	きづきあきら	3	completed	adult
2023-09-19	hatarake-oji-san-no-mori	はたらけ!おじさんの森	朱雀新吾	3	completed	
2023-09-15	kokou-no-ou-to-yotogi-no-jouai	孤高の王と夜伽の情愛	高昌ゆり	2	completed	
2023-09-15	kanpeki-joushi-wa-dekiai-chuudoku	完璧上司は溺愛中毒	宇野リッカ	2	completed	
2023-09-15	bocchi-hakase-to-robot-shoujo-no-zetsubouteki-utopia	ぼっち博士とロボット少女の絶望的ユートピア	山田鐘人	3	completed	
2023-09-14	shouko-no-kyuuka	翔子の休暇	大谷博子	1	completed	
2023-09-14	shachiku-diiteiipii-opereetaa-no-boku-ga-isekai-de-gijutsu-kakushin-shitemo-ii-desu-ka	社畜DTPオペレーターの僕が異世界で技術革新してもいいですか?	高羽もも	2	completed	
2023-09-14	ryoujoku-sennyuu-sousakan	陵辱!潜入捜査官	柊柾葵	3	completed	adult
2023-09-14	konya-mo-otto-o-uragitte-masu	今夜も夫を裏切ってます	克本かさね	3	completed	
2023-09-14	izayoi-ki-tan	十六夜綺譚	逢坂八代	2	completed	
2023-09-14	isekai-tensei-shitara-naze-uwasa-no-reikoku-ouji-ni-dekiai-sarete-torawaretemasu	異世界転生したら、なぜか噂の冷酷王子に溺愛されて囚われてます。	境壱幸	2	completed	
2023-09-14	futari-nara-dokoedemo	夫婦ならどこへでも	カヅチ	3	completed	
2023-09-14	boku-no-tsuma-wa-netorarenai	ボクの妻はNTRれない	後藤羽矢子	1	completed	
2023-09-14	anata-wa-dandan-suki-ni-naru	あなたはだんだん好きになる	芦垣丁	2	completed	
2023-09-13	bunmei-kaika-meshi	文明開化めし	ラズウェル細木	2	completed	
2023-09-12	tsuyo-sugite-yuusha-party-o-sotsugyou-shita-saikyou-kenshi-mahou-gakuen-demo-aisareru	強すぎて勇者パーティーを卒業した最強剣士、魔法学園でも愛される	甘宇井白一	3	ongoing	
2023-09-12	puchi-hontou-ni-atta-yukai-na-hanashi-yabai-basho-ni-itte-kyuu	ぷち本当にあった愉快な話 ヤバイ場所に逝ってQ	安斎かなえ	1	completed	
2023-09-12	heiwateki-dungeon-seikatsu	平和的ダンジョン生活。	睦月れい	3	completed	
2023-09-08	usotsuki-ookami-niwa-damasarenai	嘘つきオオカミには騙されない!	たまきつむぐ	2	completed	
2023-09-08	oohara-san-no-futoukou	大原さんちの不登校	大原由軌子	1	completed	
2023-09-08	kusuriya-keiei-shite-mitara-rieki-ga-osoroshii-koto-ni-narimashita	薬屋経営してみたら、利益が恐ろしいことになりました	樋木ゆいち	4	completed	
2023-09-08	kentei-gakuin-no-magan-kenja	剣帝学院の魔眼賢者	雪あられ	5	completed	
2023-09-08	ken-to-yumi-to-chocotto-mahou-no-tensei-senki	剣と弓とちょこっと魔法の転生戦記	U字	2	completed	
2023-09-08	bokura-no-souretsu	ぼくらの葬列	朝霧ユウキ	2	completed	
2023-09-07	yoru-no-akari	夜のあかり	東雲あんず	3	completed	
2023-09-07	momo-to-okitsune-no-minarai-miko-seikatsu	百々とお狐の見習い巫女生活	神江ちず	2	completed	
2023-09-07	maou-dou	魔王道	寒天	3	completed	
2023-09-07	karma-na-skill-de-musou-suru-isekai-harem-kaitoudan	咎(カルマ)なスキルで無双する異世界ハーレム怪盗団	木曽フミヒロ	6	completed	
2023-09-07	buzz-game	'#バズゲーム'	高橋右手	2	ongoing	
2023-09-07	ame-no-yakusoku	雨の約束	山本まゆり	1	completed	
2023-09-06	kusattemo-neko-nanode	くさっても猫なので	関口かんこ	3	completed	
2023-09-06	kanojo-no-elegy	彼女のエレジー	遊園地迷子	2	completed	
2023-09-05	suterareta-kouhi	捨てられた皇妃	iNA漫画家	12	completed	
2023-09-01	kuro-no-kenja-wa-kage-o-oru	黒の賢者は影を織る	raku	2	completed	
2023-09-01	ikai-shinrishi-no-shoukido-to-iken	異界心理士の正気度と意見	文ノ梛	2	ongoing	
2023-09	watashi-no-suki-o-shikondara	わたしの武器(すき)を仕込んだら	オガワサラ	2	completed	
2023-09	w-steal	Wスティール	早坂ガブ	4	completed	
2023-09	vorufusumunto	狼の口(ヴォルフスムント)	久慈光久	4	completed	
