stem	title	route	ei	etype	label	imprint	number	kind	main_prefix	publisher	prev_num	prev_date	prev_isbn	next_num	next_date	next_isbn	ed_isbn_min	ed_isbn_max	have_n	have_min	have_max
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	11	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	12	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	13	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	14	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	15	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	16	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	17	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	18	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	19	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	20	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	21	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	22	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	23	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	24	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	25	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	26	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	27	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	28	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	29	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	30	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	31	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	32	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	33	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	34	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	35	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	36	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	37	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	38	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	39	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	40	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	41	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	42	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	43	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	44	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	45	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	46	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	47	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	48	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	49	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	50	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	51	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	52	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	53	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	54	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	55	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	56	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	57	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	58	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	59	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	60	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	61	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	62	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	63	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	64	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	65	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	66	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	67	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	68	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	69	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	70	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	71	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	72	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	73	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	74	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	75	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
osaka-itemae-surottaa-manmai-kun	大阪いてまえスロッター万枚くん	seed4	0	standard	通常版	白夜コミックス	76	MID	9784861	白夜書房	4	2006-11-22	9784861912153	77	2011-06	9784861917769	9784861910883	9784893679987	5	1	77
show-chan-no-bouken	正チャンの冒険	seed4	0	standard	通常版		2	MID	9784778	小学館クリエイティブ	1	2003-12-10	9784778030018	5			9784778030018	9784778030018	3	1	6
show-chan-no-bouken	正チャンの冒険	seed4	0	standard	通常版		3	MID	9784778	小学館クリエイティブ	1	2003-12-10	9784778030018	5			9784778030018	9784778030018	3	1	6
show-chan-no-bouken	正チャンの冒険	seed4	0	standard	通常版		4	MID	9784778	小学館クリエイティブ	1	2003-12-10	9784778030018	5			9784778030018	9784778030018	3	1	6
tokusen-ol-shinkaron	特選OL進化論	seed4	0	standard	通常版		2	MID	9784063	講談社	1	2003-12	9784063645408	35	2003-12	9784063645446	9784063645408	9784063645446	2	1	35
tokusen-ol-shinkaron	特選OL進化論	seed4	0	standard	通常版		3	MID	9784063	講談社	1	2003-12	9784063645408	35	2003-12	9784063645446	9784063645408	9784063645446	2	1	35
tokusen-ol-shinkaron	特選OL進化論	seed4	0	standard	通常版		4	MID	9784063	講談社	1	2003-12	9784063645408	35	2003-12	9784063645446	9784063645408	9784063645446	2	1	35
tokusen-ol-shinkaron	特選OL進化論	seed4	0	standard	通常版		5	MID	9784063	講談社	1	2003-12	9784063645408	35	2003-12	9784063645446	9784063645408	9784063645446	2	1	35
tokusen-ol-shinkaron	特選OL進化論	seed4	0	standard	通常版		6	MID	9784063	講談社	1	2003-12	9784063645408	35	2003-12	9784063645446	9784063645408	9784063645446	2	1	35
tokusen-ol-shinkaron	特選OL進化論	seed4	0	standard	通常版		7	MID	9784063	講談社	1	2003-12	9784063645408	35	2003-12	9784063645446	9784063645408	9784063645446	2	1	35
