# カタカナ題の英語綴りslug候補(AI生成+Web検証780件・★未適用)。 workflow 2026-06-05。
key	title	hepburn	en_slug	status
qid:Q11495993|name:ブランデッド	ブランデッド	burandeddo	branded	ai_high
qid:Q11496558|name:ストーリー	ストーリー	sutorii	story	ai_high
qid:Q11496571|name:キンクロ	キンクロ	kinkuro	KEEP_HEPBURN	keep_hepburn
qid:Q11496606|name:コスモス・ストライカー	コスモス・ストライカー	kosumosu-sutoraikaa	cosmos-striker	ai_high
qid:Q11496824|name:スタア★フライト	スタア★フライト	sutaa-furaito	star-flight	ai_high
qid:Q11496824|name:スタア☆ナイト	スタア☆ナイト	sutaa-naito	star-night	ai_high
qid:Q11496824|name:スタア☆ライト	スタア☆ライト	sutaa-raito	star-light	ai_high
qid:Q11496824|name:ラヴァーズ・サマー	ラヴァーズ・サマー	ravaazu-samaa	lovers-summer	ai_high
qid:Q11497195|name:ガズリング	ガズリング	gazuringu	gosling	web_corrected
qid:Q11497195|name:ファイヤー・ガール	ファイヤー・ガール	faiyaa-gaaru	fire-girl	ai_high
qid:Q11497486|name:リポーター!	リポーター!	ripotaa	reporter	ai_high
qid:Q11497672|name:ホラGUY	ホラGUY	hora-guy	hora-guy	ai_low
qid:Q11497681|name:アウトコース	アウトコース	auto-kosu	out-course	ai_high
qid:Q11497681|name:デスペナ	デスペナ	desupena	KEEP_HEPBURN	keep_hepburn
qid:Q11500003|name:アンモナイト・ロマンス	アンモナイト・ロマンス	anmonaito-romansu	ammonite-romance	ai_high
qid:Q11500003|name:サマータイム・ドリーム	サマータイム・ドリーム	samaa-taimu-doriimu	summertime-dream	ai_high
qid:Q11500003|name:シルクムーン	シルクムーン	shiruku-mun	silk-moon	ai_high
qid:Q11500003|name:スイーツ・ガーデン	スイーツ・ガーデン	suiitsu-gaaden	sweets-garden	ai_high
qid:Q11500003|name:ファランドール	ファランドール	farandoru	farandole	ai_high
qid:Q11500003|name:ベルベット・ローズ	ベルベット・ローズ	berubetto-rozu	velvet-rose	ai_high
qid:Q11500003|name:ラスト・エンゲージ	ラスト・エンゲージ	rasuto-engeeji	last-engage	ai_high
qid:Q11500003|name:レディ・ローズ	レディ・ローズ	redi-rozu	lady-rose	ai_high
qid:Q11500003|name:ローズガーデン	ローズガーデン	rozu-gaaden	rose-garden	ai_high
qid:Q11500003|name:ロマンチック・ヴィオラ	ロマンチック・ヴィオラ	romanchikku-viora	romantic-viola	ai_high
qid:Q11500157|name:ヴァンプ	ヴァンプ	vanpu	vamp	ai_high
qid:Q11500157|name:エレキテルBOP	エレキテルBOP	erekiteru-bop	elekiteru-bop	unresolved
qid:Q11500157|name:ラヴ・サイレン	ラヴ・サイレン	ravu-sairen	love-siren	ai_high
qid:Q11500183|name:ヒューマン・リーグ	ヒューマン・リーグ	hyuman-riigu	human-league	ai_high
qid:Q11500262|name:アウトライヴ	アウトライヴ	autoraivu	outlive	ai_high
qid:Q11501241|name:コミックバーニー	コミックバーニー	komikku-baanii	comic-burnie	unresolved
qid:Q11502020|name:マニー	マニー	manii	money	unresolved
qid:Q11502550|name:パンパレード	パンパレード	pan-pareedo	pan-parade	web_confirmed
qid:Q11502550|name:パンパレード・ファイナル	パンパレード・ファイナル	pan-pareedo-fainaru	pan-parade-final	web_confirmed
qid:Q11502550|name:パンパレード・マキシマム	パンパレード・マキシマム	pan-pareedo-makishimamu	pan-parade-maximum	web_confirmed
qid:Q11508316|name:バシズム	バシズム	bashizumu	bashism	web_confirmed
qid:Q11510591|name:コミック スペクトラルフォース	コミック スペクトラルフォース	komikku-supekutoraru-fosu	comic-spectral-force	ai_high
qid:Q11511468|name:バージン・ショック	バージン・ショック	baajin-shokku	virgin-shock	ai_high
qid:Q11511634|name:J・F・ケネディ	J・F・ケネディ	j-f-kenedi	j-f-kennedy	ai_high
qid:Q11512253|name:キャプテン・コズミック	キャプテン・コズミック	kyaputen-kozumikku	captain-cosmic	ai_high
qid:Q11513089|name:マテリアルゴースト	マテリアルゴースト	materiaru-gosuto	material-ghost	ai_high
qid:Q11513144|name:Psiクロン・シンドローム	Psiクロン・シンドローム	pusai-kuron-shindoromu	psicron-syndrome	unresolved
qid:Q11513144|name:アイムアライブ	アイムアライブ	aimu-araibu	im-alive	ai_high
qid:Q11513144|name:ウィンター・ロケット	ウィンター・ロケット	uintaa-roketto	winter-rocket	ai_high
qid:Q11513144|name:チャイルド	チャイルド	chairudo	child	ai_high
qid:Q11513144|name:レイラ	レイラ	reira	layla	ai_high
qid:Q11513813|name:センセ。SPECIAL EPISODE	センセ。SPECIAL EPISODE	sense-supesharu-episodo	sense-special-episode	web_confirmed
qid:Q11513912|name:ダブル・インパクト	ダブル・インパクト	daburu-inpakuto	double-impact	ai_high
qid:Q11514224|name:トリニティ×ヴィーナス	トリニティ×ヴィーナス	torinitei-viinasu	trinity-venus	ai_high
qid:Q11515040|name:ベツ×バラ	ベツ×バラ	betsu-bara	betsu-bara	ai_low
qid:Q11515329|name:ファーザー	ファーザー	faazaa	father	ai_high
qid:Q11515375|name:ダーク・クィーン	ダーク・クィーン	daaku-kuiin	dark-queen	ai_high
qid:Q11516032|name:トコナツ	トコナツ	tokonatsu	tokonatsu	ai_low
qid:Q11516564|name:カーテン・コール!	カーテン・コール!	kaaten-koru	curtain-call	ai_high
qid:Q11516564|name:ドルフィンブルー	ドルフィンブルー	dorufin-buru	dolphin-blue	ai_high
qid:Q11516671|name:アイアンジョーカーズ	アイアンジョーカーズ	aian-jokaazu	iron-jokers	ai_high
qid:Q11516671|name:ロックマンリミックス	ロックマンリミックス	rokkuman-rimikkusu	rockman-remix	ai_high
qid:Q11516716|name:ガール・ミーツ・ガール	ガール・ミーツ・ガール	gaaru-miitsu-gaaru	girl-meets-girl	ai_high
qid:Q11516716|name:キラキラフィズ	キラキラフィズ	kirakira-fizu	kirakira-fizz	unresolved
qid:Q11516716|name:ホテルポパン	ホテルポパン	hoteru-popan	hotel-popan	unresolved
qid:Q11516716|name:リバーサイド・ネイキッドブレッド	リバーサイド・ネイキッドブレッド	ribaasaido-neikiddo-bureddo	riverside-naked-bread	web_confirmed
qid:Q11516716|name:レッツ・ゲット・ハップ	レッツ・ゲット・ハップ	rettsu-getto-happu	lets-get-hup	unresolved
qid:Q11516872|name:サンパギータ	サンパギータ	sanpagiita	sampaguita	ai_high
qid:Q11516872|name:ダークサイド・シティ	ダークサイド・シティ	daaku-saido-shitei	darkside-city	ai_high
qid:Q11516872|name:ナイト・シーカーズ	ナイト・シーカーズ	naito-shiikaazu	night-seekers	ai_high
qid:Q11516872|name:ナイトシーカーズ	ナイトシーカーズ	naito-shiikaazu	night-seekers	ai_high
qid:Q11516872|name:ラビリンスゲーム	ラビリンスゲーム	rabirinsu-geemu	labyrinth-game	ai_high
qid:Q11517058|name:Superサブ	Superサブ	supersabu	super-sub	ai_high
qid:Q11517058|name:ザ・コンバット	ザ・コンバット	za-konbatto	the-combat	ai_high
qid:Q11517058|name:ジャパッシュ	ジャパッシュ	japasshu	japash	web_corrected
qid:Q11517058|name:プッシー・キャット	プッシー・キャット	pusshii-kyatto	pussy-cat	ai_high
qid:Q11517058|name:ロゼ・サンク	ロゼ・サンク	roze-sanku	rose-cinq	unresolved
qid:Q11517120|name:ハート・チャンネル	ハート・チャンネル	haato-channeru	heart-channel	ai_high
qid:Q11517120|name:ベラドンナ	ベラドンナ	beradonna	belladonna	ai_high
qid:Q11517130|name:コナコナチョウチョウ	コナコナチョウチョウ	konakona-chocho	KEEP_HEPBURN	keep_hepburn
qid:Q11517130|name:チョコレートダイアリイ	チョコレートダイアリイ	chokoreeto-daiarii	chocolate-diary	web_confirmed
qid:Q11517272|name:アポロ	アポロ	aporo	apollo	ai_high
qid:Q11517714|name:ホワイトベリィ!	ホワイトベリィ!	howaito-berii	white-berry	ai_high
qid:Q11518347|name:グランドゼロ	グランドゼロ	gurando-zero	ground-zero	ai_high
qid:Q11518743|name:Re アイシテル	Re アイシテル	re-aishiteru	re-aishiteru	ai_low
qid:Q11518743|name:パジャマ・デート	パジャマ・デート	pajama-deeto	pajama-date	ai_high
qid:Q11518743|name:マイニチ	マイニチ	mainichi	KEEP_HEPBURN	keep_hepburn
qid:Q11518923|name:プロジェクト・リムーバー	プロジェクト・リムーバー	purojiekuto-rimubaa	project-remover	ai_high
qid:Q11519017|name:イリーガル	イリーガル	iriigaru	illegal	ai_high
qid:Q11519017|name:カラス	カラス	karasu	KEEP_HEPBURN	keep_hepburn
qid:Q11519883|name:クラック!!	クラック!!	kurakku	crack	ai_high
qid:Q11520170|name:スーパーマリオドンキーコング	スーパーマリオドンキーコング	supaa-mario-donkii-kongu	super-mario-donkey-kong	ai_high
qid:Q11520602|name:ザ★デビュー	ザ★デビュー	za-debyu	the-debut	ai_high
qid:Q11520602|name:サニー・サイド・アップ	サニー・サイド・アップ	sanii-saido-appu	sunny-side-up	ai_high
qid:Q11520602|name:マイ・リトル・シンデレラ	マイ・リトル・シンデレラ	mai-ritoru-shinderera	my-little-cinderella	ai_high
qid:Q11520731|name:アーノルド	アーノルド	aanorudo	arnold	ai_high
qid:Q11520731|name:ハロー・グッドバイ	ハロー・グッドバイ	haro-guddobai	hello-goodbye	ai_high
qid:Q11520731|name:ワイルドマウンテン	ワイルドマウンテン	wairudo-maunten	wild-mountain	ai_high
qid:Q11521896|name:メロディ	メロディ	merodi	melody	ai_high
qid:Q11521948|name:アイノコトバ	アイノコトバ	ai-no-kotoba	KEEP_HEPBURN	keep_hepburn
qid:Q11521948|name:バイトメーカー|sub:王様のΩ	バイトメーカー	baito-meekaa	bite-maker	ai_high
qid:Q11522045|name:ラスト・ネヴァー・スリープス	ラスト・ネヴァー・スリープス	rasuto-nevaa-suriipusu	last-never-sleeps	ai_high
qid:Q11522166|name:キリエ	キリエ	kirie	kyrie	web_confirmed
qid:Q11522650|name:ラッキー	ラッキー	rakkii	lucky	ai_high
qid:Q11522665|name:ラクゴモン。	ラクゴモン。	rakugomon	KEEP_HEPBURN	keep_hepburn
qid:Q11523175|name:サクラセブンズ	サクラセブンズ	sakura-sebunzu	sakura-sevens	ai_high
qid:Q11523385|name:キャッシュボーイスペシャル	キャッシュボーイスペシャル	kyasshu-boi-supesharu	cash-boy-special	web_confirmed
qid:Q11523385|name:サイドシート・パーティー	サイドシート・パーティー	saido-shiito-paateii	side-seat-party	ai_high
qid:Q11523385|name:セックスレス	セックスレス	sekkusuresu	sexless	ai_high
qid:Q11523385|name:ハートフル	ハートフル	haatofuru	heartful	ai_high
qid:Q11523385|name:マーメイド❤ガール	マーメイド❤ガール	maameido-gaaru	mermaid-girl	ai_high
qid:Q11523385|name:モノクローム・レター	モノクローム・レター	monokuromu-retaa	monochrome-letter	ai_high
qid:Q11523385|name:モノクロームレター	モノクロームレター	monokuromu-retaa	monochrome-letter	ai_high
qid:Q11523517|name:Hong Kongワーキング・ガール	Hong Kongワーキング・ガール	honkon-waakingu-gaaru	hong-kong-working-girl	ai_high
qid:Q11523517|name:キャーッ!	キャーッ!	kyaatsu	KEEP_HEPBURN	keep_hepburn
qid:Q11523517|name:キャーッ!!	キャーッ!!	kyaatsu	KEEP_HEPBURN	keep_hepburn
qid:Q11523517|name:ジャパニーズイン	ジャパニーズイン	japaniizu-in	japanese-inn	unresolved
qid:Q11523517|name:ハスキーボイス	ハスキーボイス	hasukii-boisu	husky-voice	ai_high
qid:Q11523517|name:バレンタイン・パニック	バレンタイン・パニック	barentain-panikku	valentine-panic	ai_high
qid:Q11523559|name:ダ・ヴィンチ	ダ・ヴィンチ	da-vinchi	da-vinci	ai_high
qid:Q11523606|name:OLパラダイス	OLパラダイス	oeru-paradaisu	ol-paradise	ai_high
qid:Q11523734|name:ファンデーション	ファンデーション	fandeeshon	foundation	ai_high
qid:Q11526347|name:ミニマルズ|sub:ゲジまゆヒメ太とまんまるヤマネが春を行く	ミニマルズ	minimaruzu	minimals	web_confirmed
qid:Q11526347|name:πニャン	πニャン	painyan	pi-nyan	unresolved
qid:Q11526680|name:ヒステリックラバーズ	ヒステリックラバーズ	hisuterikku-rabaazu	hysteric-lovers	ai_high
qid:Q11526698|name:バトル・リコレク	バトル・リコレク	batoru-rikoreku	battle-recollect	unresolved
qid:Q11527406|name:Blood Linesスペシャル	Blood Linesスペシャル	buraddo-rainzu-supesharu	blood-lines-special	ai_high
qid:Q11528114|name:ソワカ	ソワカ	sowaka	KEEP_HEPBURN	keep_hepburn
qid:Q11528722|name:セックスガールフレンズ	セックスガールフレンズ	sekkusu-gaaru-furenzu	sex-girlfriends	ai_high
qid:Q11528943|name:LaLaLaクッキンガー	LaLaLaクッキンガー	lalala-kukkingaa	lalala-cookinger	web_corrected
qid:Q11529244|name:P・R	P・R	paafekuto-reipu	KEEP_HEPBURN	keep_hepburn
qid:Q11529922|name:ファースト・ミッション	ファースト・ミッション	faasuto-misshon	first-mission	ai_high
qid:Q11529922|name:ファット・ユー・ウォント	ファット・ユー・ウォント	fatto-yu-uonto	fat-you-want	web_corrected
qid:Q11529922|name:ヨメヌスビト	ヨメヌスビト	yome-nusubito	KEEP_HEPBURN	keep_hepburn
qid:Q11529922|name:ロマンス・コンシェルジュ	ロマンス・コンシェルジュ	romansu-konshieruju	romance-concierge	ai_high
qid:Q11530128|name:ショー☆バン	ショー☆バン	sho-ban	KEEP_HEPBURN	keep_hepburn
qid:Q11530791|name:デュエル・マスターズWIN	デュエル・マスターズWIN	deyueru-masutaazu-uin	duel-masters-win	ai_high
qid:Q11530893|name:ダリヤ・ダリヤ	ダリヤ・ダリヤ	dariya-dariya	dahlia-dahlia	unresolved
qid:Q11530895|name:クーデタークラブ	クーデタークラブ	kudetaa-kurabu	coup-detat-club	ai_high
qid:Q11530895|name:サオリ	サオリ	saori	KEEP_HEPBURN	keep_hepburn
qid:Q11530916|name:ハナモモ	ハナモモ	hanamomo	KEEP_HEPBURN	keep_hepburn
qid:Q11531009|name:ドボジョ!	ドボジョ!	dobojo	KEEP_HEPBURN	keep_hepburn
qid:Q11531267|name:シュガー・ダーリン	シュガー・ダーリン	shugaa-daarin	sugar-darling	ai_high
qid:Q11531964|name:ケンカJUDO	ケンカJUDO	kenka-judo	kenka-judo	ai_high
qid:Q11531964|name:トマトスカッシュ	トマトスカッシュ	tomato-sukasshu	tomato-squash	ai_high
qid:Q11531964|name:ナイスオン!	ナイスオン!	naisu-on	nice-on	ai_high
qid:Q11532037|name:レタスバーガープリーズ.OK,OK!	レタスバーガープリーズ.OK,OK!	retasu-baagaa-puriizu-ok-ok	lettuce-burger-please-ok-ok	ai_high
qid:Q11532585|name:エイジアン・ジャム	エイジアン・ジャム	eijian-jamu	asian-jam	ai_high
qid:Q11532585|name:マジコイ!	マジコイ!	maji-koi	maji-koi	ai_low
qid:Q11532611|name:サロメ	サロメ	sarome	salome	ai_high
qid:Q11533011|name:エゴコロ❤トイロ	エゴコロ❤トイロ	egokoro-toiro	KEEP_HEPBURN	keep_hepburn
qid:Q11533644|name:シークレットガールズ	シークレットガールズ	shiikuretto-gaaruzu	secret-girls	ai_high
qid:Q11533720|name:コッコ★ドール	コッコ★ドール	kokko-doru	kokko-doll	unresolved
qid:Q11533720|name:スイートリベンジ	スイートリベンジ	suiito-ribenji	sweet-revenge	ai_high
qid:Q11534127|name:ガキ☆ロック	ガキ☆ロック	gaki-rokku	gaki-rock	ai_high
qid:Q11534127|name:ドリームキング	ドリームキング	doriimu-kingu	dream-king	ai_high
qid:Q11534268|name:キジム-KIJIMU-	キジム-KIJIMU-	kijimu	kijimu	ai_high
qid:Q11534268|name:ハリケーントリマー	ハリケーントリマー	harikeen-torimaa	hurricane-trimmer	web_confirmed
qid:Q11535003|name:スターダスト・ストーリー	スターダスト・ストーリー	sutaa-dasuto-sutorii	stardust-story	ai_high
qid:Q11535003|name:ダークハンター	ダークハンター	daaku-hantaa	dark-hunter	ai_high
qid:Q11535003|name:デビルズ・ゾーン	デビルズ・ゾーン	debiruzu-zon	devils-zone	ai_high
qid:Q11535003|name:バースナイト	バースナイト	baasu-naito	birth-night	unresolved
qid:Q11535003|name:ブルー・センチメンタル	ブルー・センチメンタル	buru-senchimentaru	blue-sentimental	ai_high
qid:Q11535802|name:ラヴLOVE・ウオーミングアップ	ラヴLOVE・ウオーミングアップ	ravu-love-uomingu-appu	love-love-warming-up	ai_high
qid:Q11535849|name:フードンビ	フードンビ	fudonbi	KEEP_HEPBURN	keep_hepburn
qid:Q11535896|name:ヴァージン・トライ!	ヴァージン・トライ!	uaajin-torai	virgin-try	ai_high
qid:Q11537173|name:イン・ザ・スカート	イン・ザ・スカート	in-za-sukaato	in-the-skirt	ai_high
qid:Q11537228|name:N・a・n・o	N・a・n・o	nano	nano	ai_low
qid:Q11537228|name:ストラスト・フォー	ストラスト・フォー	sutorasuto-fo	stratos-4	web_corrected
qid:Q11537576|name:Xマン	Xマン	xman	x-man	ai_high
qid:Q11537576|name:エイトマン	エイトマン	eitoman	eightman	ai_high
qid:Q11537576|name:ガロロQ	ガロロQ	garoro-q	garoro-q	ai_low
