slug,title,total_vols,covered,missing,edition,volume,isbn13,has_isbn
shinpan-himitsu-tantei-jieiei,秘密探偵JA,29,7,22,standard,8,,no
shinpan-himitsu-tantei-jieiei,秘密探偵JA,29,7,22,standard,9,,no
shinpan-himitsu-tantei-jieiei,秘密探偵JA,29,7,22,standard,10,,no
shinpan-himitsu-tantei-jieiei,秘密探偵JA,29,7,22,standard,11,,no
shinpan-himitsu-tantei-jieiei,秘密探偵JA,29,7,22,standard,12,,no
shinpan-himitsu-tantei-jieiei,秘密探偵JA,29,7,22,standard,13,,no
shinpan-himitsu-tantei-jieiei,秘密探偵JA,29,7,22,standard,14,,no
shinpan-himitsu-tantei-jieiei,秘密探偵JA,29,7,22,standard,15,,no
shinpan-himitsu-tantei-jieiei,秘密探偵JA,29,7,22,bunkobon,3,,no
shinpan-himitsu-tantei-jieiei,秘密探偵JA,29,7,22,bunkobon,4,,no
shinpan-himitsu-tantei-jieiei,秘密探偵JA,29,7,22,bunkobon,11,9784253016766,yes
shinpan-himitsu-tantei-jieiei,秘密探偵JA,29,7,22,bunkobon,12,9784253016773,yes
shinpan-himitsu-tantei-jieiei,秘密探偵JA,29,7,22,bunkobon,13,9784253016780,yes
shinpan-himitsu-tantei-jieiei,秘密探偵JA,29,7,22,bunkobon,14,9784253016797,yes
shinpan-himitsu-tantei-jieiei,秘密探偵JA,29,7,22,bunkobon,15,9784253016803,yes
shinpika-rendetsu,神秘家列伝,7,6,1,standard,1,9784048836326,yes
shinrei-jikkyou-chuukei-special,心霊実況中継スペシャル,2,1,1,standard,1,9784408170794,yes
shinrupansansei,新ルパン三世,38,13,25,standard,1,,no
shinrupansansei,新ルパン三世,38,13,25,standard,2,,no
shinrupansansei,新ルパン三世,38,13,25,standard,3,,no
shinrupansansei,新ルパン三世,38,13,25,standard,4,,no
shinrupansansei,新ルパン三世,38,13,25,standard,5,,no
shinrupansansei,新ルパン三世,38,13,25,standard,6,,no
shinrupansansei,新ルパン三世,38,13,25,standard,7,,no
shinrupansansei,新ルパン三世,38,13,25,standard,8,,no
shinrupansansei,新ルパン三世,38,13,25,standard,9,,no
shinrupansansei,新ルパン三世,38,13,25,standard,10,,no
shinrupansansei,新ルパン三世,38,13,25,standard,11,,no
shinrupansansei,新ルパン三世,38,13,25,standard,12,,no
shinrupansansei,新ルパン三世,38,13,25,standard,13,,no
shinrupansansei,新ルパン三世,38,13,25,standard,14,,no
shinrupansansei,新ルパン三世,38,13,25,standard,15,,no
shinrupansansei,新ルパン三世,38,13,25,standard,16,,no
shinrupansansei,新ルパン三世,38,13,25,standard,17,,no
shinrupansansei,新ルパン三世,38,13,25,standard,18,,no
shinrupansansei,新ルパン三世,38,13,25,standard,19,,no
shinrupansansei,新ルパン三世,38,13,25,standard,20,,no
shinrupansansei,新ルパン三世,38,13,25,standard,21,,no
shinrupansansei,新ルパン三世,38,13,25,aizoban,1,9784120019104,yes
shinrupansansei,新ルパン三世,38,13,25,aizoban,2,9784120019111,yes
shinrupansansei,新ルパン三世,38,13,25,aizoban,3,9784120019128,yes
shinrupansansei,新ルパン三世,38,13,25,aizoban,4,9784120019135,yes
shinsei-motemote-oukoku,神聖モテモテ王国,7,6,1,standard,7,9784090060687,yes
shinsekai-lurue,新世界ルルー,2,1,1,bunkobon,1,9784041851210,yes
shinsengumi-mokushiroku,新選組黙示録,6,5,1,standard,1,9784253148719,yes
shinsengumi-tezuka-1967,新選組,2,1,1,standard,1,,no
shinsengumi,新選組,8,3,5,standard,1,9784796241175,yes
shinsengumi,新選組,8,3,5,standard,2,9784796241397,yes
shinsengumi,新選組,8,3,5,standard,3,9784796241595,yes
shinsengumi,新選組,8,3,5,standard,4,9784840109314,yes
shinsengumi,新選組,8,3,5,standard,5,9784840109390,yes
shinsetsu-hyaku-monogatari,新説百物語,8,3,5,standard,1,,no
shinsetsu-hyaku-monogatari,新説百物語,8,3,5,standard,2,,no
shinsetsu-hyaku-monogatari,新説百物語,8,3,5,standard,3,,no
shinsetsu-hyaku-monogatari,新説百物語,8,3,5,standard,4,,no
shinsetsu-hyaku-monogatari,新説百物語,8,3,5,standard,5,,no
shinshun-kuro-shiro-okuyami-kassen,新春黒白おくやみ合戦,2,1,1,standard,1,9784575330427,yes
shinya-shounen,深夜少年,2,1,1,standard,1,9784906011506,yes
shinyuuroku,新友録,2,1,1,standard,2,9784088615868,yes
shiori-to-shimiko,栞と紙魚子,8,7,1,standard,1,9784257902805,yes
shippuu-densetsu-hikosa,疾風伝説 彦佐,12,5,7,standard,1,,no
shippuu-densetsu-hikosa,疾風伝説 彦佐,12,5,7,standard,2,,no
shippuu-densetsu-hikosa,疾風伝説 彦佐,12,5,7,standard,3,,no
shippuu-densetsu-hikosa,疾風伝説 彦佐,12,5,7,standard,5,,no
shippuu-densetsu-hikosa,疾風伝説 彦佐,12,5,7,standard,6,,no
shippuu-densetsu-hikosa,疾風伝説 彦佐,12,5,7,standard,11,9784063121834,yes
shippuu-densetsu-hikosa,疾風伝説 彦佐,12,5,7,standard,12,9784063122398,yes
shippuu-karen-jinrai-komusume,疾風可憐迅雷狐娘!,2,1,1,standard,1,9784758050098,yes
shippuu-ultra-ninpou-chou,疾風ウルトラ忍法帖,5,4,1,standard,1,,no
shiranai-kuni-no-monogatari,知らない国の物語,3,1,2,standard,1,9784592170235,yes
shiranai-kuni-no-monogatari,知らない国の物語,3,1,2,standard,2,9784592174899,yes
shiranami,Shiranami,3,2,1,standard,3,9784403615870,yes
shirato-sanpei-senshuu,白土三平選集,16,5,11,standard,1,,no
shirato-sanpei-senshuu,白土三平選集,16,5,11,standard,2,,no
shirato-sanpei-senshuu,白土三平選集,16,5,11,standard,8,,no
shirato-sanpei-senshuu,白土三平選集,16,5,11,standard,9,,no
shirato-sanpei-senshuu,白土三平選集,16,5,11,standard,10,,no
shirato-sanpei-senshuu,白土三平選集,16,5,11,standard,11,,no
shirato-sanpei-senshuu,白土三平選集,16,5,11,standard,12,,no
shirato-sanpei-senshuu,白土三平選集,16,5,11,standard,13,,no
shirato-sanpei-senshuu,白土三平選集,16,5,11,standard,14,,no
shirato-sanpei-senshuu,白土三平選集,16,5,11,standard,15,,no
shirato-sanpei-senshuu,白土三平選集,16,5,11,standard,16,,no
shirayuri-no-kishi,白ゆりの騎士,3,1,2,standard,1,,no
shirayuri-no-kishi,白ゆりの騎士,3,1,2,standard,2,,no
shiritsu-kiwamemichi-koukou,私立極道高校,2,1,1,standard,1,,no
shiritsu-sairyou-koukou-chounouryokubu,私立彩陵高校超能力部,7,4,3,standard,1,9784901978125,yes
shiritsu-sairyou-koukou-chounouryokubu,私立彩陵高校超能力部,7,4,3,standard,2,9784901978170,yes
shiritsu-sairyou-koukou-chounouryokubu,私立彩陵高校超能力部,7,4,3,standard,3,9784901978323,yes
shiro-no-jouken,白の条件,7,5,2,standard,6,9784063274134,yes
shiro-no-jouken,白の条件,7,5,2,standard,7,9784063274219,yes
shiro-no-yuukyuu-kuro-no-eien,白の悠久黒の永遠,7,2,5,standard,1,9784253076951,yes
shiro-no-yuukyuu-kuro-no-eien,白の悠久黒の永遠,7,2,5,standard,2,9784253076968,yes
shiro-no-yuukyuu-kuro-no-eien,白の悠久黒の永遠,7,2,5,standard,3,9784253076975,yes
shiro-no-yuukyuu-kuro-no-eien,白の悠久黒の永遠,7,2,5,standard,4,9784253076982,yes
shiro-no-yuukyuu-kuro-no-eien,白の悠久黒の永遠,7,2,5,standard,5,9784253076999,yes
shiroi-mado-no-mukougawa,白い窓の向こう側,3,1,2,standard,1,,no
shiroi-mado-no-mukougawa,白い窓の向こう側,3,1,2,standard,2,,no
shiroi-pilot,白いパイロット,4,1,3,standard,1,,no
shiroi-pilot,白いパイロット,4,1,3,standard,2,,no
shiroi-pilot,白いパイロット,4,1,3,standard,3,,no
shiroi-suit-yamato,白い戦士ヤマト,53,14,39,standard,1,,no
shiroi-suit-yamato,白い戦士ヤマト,53,14,39,standard,2,,no
shiroi-suit-yamato,白い戦士ヤマト,53,14,39,standard,3,,no
shiroi-suit-yamato,白い戦士ヤマト,53,14,39,standard,4,,no
shiroi-suit-yamato,白い戦士ヤマト,53,14,39,standard,5,,no
shiroi-suit-yamato,白い戦士ヤマト,53,14,39,standard,6,,no
shiroi-suit-yamato,白い戦士ヤマト,53,14,39,standard,7,,no
shiroi-suit-yamato,白い戦士ヤマト,53,14,39,standard,8,,no
shiroi-suit-yamato,白い戦士ヤマト,53,14,39,standard,9,,no
shiroi-suit-yamato,白い戦士ヤマト,53,14,39,standard,10,,no
shiroi-suit-yamato,白い戦士ヤマト,53,14,39,standard,11,,no
shiroi-suit-yamato,白い戦士ヤマト,53,14,39,standard,12,,no
shiroi-suit-yamato,白い戦士ヤマト,53,14,39,standard,13,,no
shiroi-suit-yamato,白い戦士ヤマト,53,14,39,standard,14,9784088521442,yes
shiroi-suit-yamato,白い戦士ヤマト,53,14,39,standard,15,9784088521459,yes
shiroi-suit-yamato,白い戦士ヤマト,53,14,39,standard,16,9784088521466,yes
shiroi-suit-yamato,白い戦士ヤマト,53,14,39,standard,17,9784088521473,yes
shiroi-suit-yamato,白い戦士ヤマト,53,14,39,standard,18,9784088521480,yes
shiroi-suit-yamato,白い戦士ヤマト,53,14,39,standard,19,9784088521497,yes
shiroi-suit-yamato,白い戦士ヤマト,53,14,39,standard,20,9784088521503,yes
shiroi-suit-yamato,白い戦士ヤマト,53,14,39,standard,21,9784088521824,yes
shiroi-suit-yamato,白い戦士ヤマト,53,14,39,standard,22,9784088521831,yes
shiroi-suit-yamato,白い戦士ヤマト,53,14,39,standard,23,9784088521848,yes
shiroi-suit-yamato,白い戦士ヤマト,53,14,39,standard,24,9784088521855,yes
shiroi-suit-yamato,白い戦士ヤマト,53,14,39,standard,25,9784088521862,yes
shiroi-suit-yamato,白い戦士ヤマト,53,14,39,standard,26,9784088521879,yes
shiroi-suit-yamato,白い戦士ヤマト,53,14,39,deluxe,1,9784088584010,yes
shiroi-suit-yamato,白い戦士ヤマト,53,14,39,deluxe,2,,no
shiroi-suit-yamato,白い戦士ヤマト,53,14,39,deluxe,3,9784088584034,yes
shiroi-suit-yamato,白い戦士ヤマト,53,14,39,deluxe,4,9784088584041,yes
shiroi-suit-yamato,白い戦士ヤマト,53,14,39,deluxe,5,,no
shiroi-suit-yamato,白い戦士ヤマト,53,14,39,deluxe,6,9784088584065,yes
shiroi-suit-yamato,白い戦士ヤマト,53,14,39,deluxe,8,,no
shiroi-suit-yamato,白い戦士ヤマト,53,14,39,deluxe,9,9784088584096,yes
shiroi-suit-yamato,白い戦士ヤマト,53,14,39,deluxe,10,9784088584102,yes
shiroi-suit-yamato,白い戦士ヤマト,53,14,39,deluxe,11,9784088584119,yes
shiroi-suit-yamato,白い戦士ヤマト,53,14,39,deluxe,12,,no
shiroi-suit-yamato,白い戦士ヤマト,53,14,39,deluxe,13,,no
shiroi-suit-yamato,白い戦士ヤマト,53,14,39,deluxe,14,,no
shiroihata,白い旗,2,1,1,deluxe,1,9784063132663,yes
shiryou-no-okurimono,死霊の贈りもの,2,1,1,standard,1,9784061066717,yes
shisha-no-irai,死者の依頼,2,1,1,standard,1,,no
shisha-no-sasayaki,死者のささやき,4,2,2,standard,1,9784253096850,yes
shisha-no-sasayaki,死者のささやき,4,2,2,standard,2,9784253096867,yes
shishii-girl,シシイ・ガール,5,1,4,standard,1,,no
shishii-girl,シシイ・ガール,5,1,4,standard,2,,no
shishii-girl,シシイ・ガール,5,1,4,standard,3,,no
shishii-girl,シシイ・ガール,5,1,4,bunkobon,1,9784257723783,yes
shitamachi-tekkoujo-funtouki-natsu-chan-toukyouhen,下町鉄工所奮闘記ナッちゃん東京編,22,21,1,standard,1,9784834241372,yes
shizukanaru-don,静かなるドン,162,160,2,standard,69,9784408173689,yes
shizukanaru-don,静かなるドン,162,160,2,standard,75,9784408169569,yes
shizuku-no-fuukei,しずくの風景,2,1,1,standard,1,9784091330031,yes
shoichi,Shoichi,8,3,5,standard,1,,no
shoichi,Shoichi,8,3,5,standard,2,,no
shoichi,Shoichi,8,3,5,standard,3,,no
shoichi,Shoichi,8,3,5,standard,4,,no
shoichi,Shoichi,8,3,5,standard,5,9784884754914,yes
shokai-shii,諸怪志異,4,2,2,standard,1,9784575931662,yes
shokai-shii,諸怪志異,4,2,2,standard,2,9784575932461,yes
shoku-to-bara-no-hibi,食と薔薇の日々,3,1,2,standard,1,9784592132318,yes
shoku-to-bara-no-hibi,食と薔薇の日々,3,1,2,standard,2,9784592132325,yes
shoot,シュート!,49,48,1,standard,2,9784063116441,yes
shop-riido-koutarou,SHOPLEAD航太郎,8,1,7,standard,1,9784575823677,yes
shop-riido-koutarou,SHOPLEAD航太郎,8,1,7,standard,2,9784575823813,yes
shop-riido-koutarou,SHOPLEAD航太郎,8,1,7,standard,3,9784575823950,yes
shop-riido-koutarou,SHOPLEAD航太郎,8,1,7,standard,5,9784575824339,yes
shop-riido-koutarou,SHOPLEAD航太郎,8,1,7,standard,6,9784575824469,yes
shop-riido-koutarou,SHOPLEAD航太郎,8,1,7,standard,7,9784575824605,yes
shop-riido-koutarou,SHOPLEAD航太郎,8,1,7,standard,8,9784575824711,yes
short-cuts,ショートカッツ,2,1,1,standard,1,9784091518712,yes
short-sunzen,ショート寸前!,5,1,4,standard,1,9784592177678,yes
short-sunzen,ショート寸前!,5,1,4,standard,2,9784592170174,yes
short-sunzen,ショート寸前!,5,1,4,standard,3,9784592170181,yes
short-sunzen,ショート寸前!,5,1,4,standard,4,9784592170198,yes
shosen-toppa,書戦突破!,2,1,1,standard,2,9784048866194,yes
shota-komi,ショタコミ,2,1,1,standard,1,9784790109419,yes
shouchikubai-hashiru,松竹梅走る!!,2,1,1,standard,1,9784575331899,yes
shoujo-ijou-shounen-miman,少女以上少年未満,2,1,1,deluxe,1,9784063132250,yes
shoujosame,少女鮫,10,1,9,standard,2,9784592111627,yes
shoujosame,少女鮫,10,1,9,standard,3,9784592111634,yes
shoujosame,少女鮫,10,1,9,standard,4,9784592111641,yes
shoujosame,少女鮫,10,1,9,standard,5,9784592111658,yes
shoujosame,少女鮫,10,1,9,standard,6,9784592111665,yes
shoujosame,少女鮫,10,1,9,standard,7,9784592111672,yes
shoujosame,少女鮫,10,1,9,standard,8,9784592111689,yes
shoujosame,少女鮫,10,1,9,standard,9,9784592111696,yes
shoujosame,少女鮫,10,1,9,standard,10,9784592111702,yes
shouko-no-etude,章子のエチュード,4,1,3,standard,1,,no
shouko-no-etude,章子のエチュード,4,1,3,standard,2,,no
shouko-no-etude,章子のエチュード,4,1,3,aizoban,1,9784120018558,yes
shouko-no-file,翔子の事件簿,33,32,1,standard,1,9784253120821,yes
shoumaru,翔丸,5,2,3,standard,1,9784061026346,yes
shoumaru,翔丸,5,2,3,standard,2,9784061026605,yes
shoumaru,翔丸,5,2,3,standard,3,9784061026704,yes
shounen-doumei,少年同盟,5,2,3,standard,1,,no
shounen-doumei,少年同盟,5,2,3,standard,2,,no
shounen-doumei,少年同盟,5,2,3,standard,3,,no
shounen-jet,少年ジェット,10,1,9,standard,1,9784795298019,yes
shounen-jet,少年ジェット,10,1,9,standard,2,9784795298026,yes
shounen-jet,少年ジェット,10,1,9,standard,3,9784795298033,yes
shounen-jet,少年ジェット,10,1,9,bunkobon,1,,no
shounen-jet,少年ジェット,10,1,9,bunkobon,2,,no
shounen-jet,少年ジェット,10,1,9,bunkobon,3,,no
shounen-jet,少年ジェット,10,1,9,bunkobon,4,,no
shounen-jet,少年ジェット,10,1,9,bunkobon,5,,no
shounen-jet,少年ジェット,10,1,9,bunkobon,6,,no
shounen-jidai,少年時代,9,3,6,standard,1,9784124102819,yes
shounen-jidai,少年時代,9,3,6,standard,2,,no
shounen-jidai,少年時代,9,3,6,standard,3,9784124102857,yes
shounen-jidai,少年時代,9,3,6,standard,4,,no
shounen-jidai,少年時代,9,3,6,standard,5,,no
shounen-jidai,少年時代,9,3,6,aizoban,1,9784120018565,yes
shounen-jiraiya,少年児雷也,3,2,1,standard,1,,no
shounen-natural-kid-shikkaku,少年ナチュラルキッド失格,3,1,2,standard,1,9784253146814,yes
shounen-natural-kid-shikkaku,少年ナチュラルキッド失格,3,1,2,standard,2,9784253146821,yes
shounen-no-kuni,少年の国,5,2,3,standard,1,9784575817713,yes
shounen-no-kuni,少年の国,5,2,3,standard,2,,no
shounen-no-kuni,少年の国,5,2,3,standard,3,,no
shounen-nureyasuku-koi-narigatashi,少年濡れやすく恋成りがたし,11,4,7,standard,1,9784049280258,yes
shounen-nureyasuku-koi-narigatashi,少年濡れやすく恋成りがたし,11,4,7,standard,2,9784049280401,yes
shounen-nureyasuku-koi-narigatashi,少年濡れやすく恋成りがたし,11,4,7,standard,3,9784049280524,yes
shounen-nureyasuku-koi-narigatashi,少年濡れやすく恋成りがたし,11,4,7,standard,4,9784049280678,yes
shounen-nureyasuku-koi-narigatashi,少年濡れやすく恋成りがたし,11,4,7,standard,5,9784049280777,yes
shounen-nureyasuku-koi-narigatashi,少年濡れやすく恋成りがたし,11,4,7,standard,6,9784049280845,yes
shounen-nureyasuku-koi-narigatashi,少年濡れやすく恋成りがたし,11,4,7,standard,7,9784049280913,yes
shounen-rocket,少年ロケット,2,1,1,standard,2,9784048863384,yes
shounen-saiyuuki,少年西遊記,4,3,1,standard,1,9784893510334,yes
shounen-sanpakugan,少年三白眼,3,2,1,standard,1,9784091342911,yes
shounen-shinkaron,少年進化論,8,7,1,standard,1,9784056019384,yes
shounen-shoujo-nippon-no-rekishi,少年少女日本の歴史,10,2,8,standard,1,9784092980211,yes
shounen-shoujo-nippon-no-rekishi,少年少女日本の歴史,10,2,8,standard,2,9784092980228,yes
shounen-shoujo-nippon-no-rekishi,少年少女日本の歴史,10,2,8,standard,14,,no
shounen-shoujo-nippon-no-rekishi,少年少女日本の歴史,10,2,8,standard,15,,no
shounen-shoujo-nippon-no-rekishi,少年少女日本の歴史,10,2,8,standard,16,,no
shounen-shoujo-nippon-no-rekishi,少年少女日本の歴史,10,2,8,standard,17,9784092980174,yes
shounen-shoujo-nippon-no-rekishi,少年少女日本の歴史,10,2,8,standard,19,9784092980198,yes
shounen-shoujo-nippon-no-rekishi,少年少女日本の歴史,10,2,8,standard,20,9784092980204,yes
shounen-tantei-rokumei-keisuke,少年探偵鹿鳴敬介,3,1,2,standard,1,9784199600302,yes
shounen-tantei-rokumei-keisuke,少年探偵鹿鳴敬介,3,1,2,standard,2,9784199600494,yes
shounen-tanteidan,少年探偵団,5,3,2,standard,4,,no
shounen-tanteidan,少年探偵団,5,3,2,bunkobon,1,,no
shounen-wa-kouya-o-mezasu,少年は荒野をめざす,10,4,6,standard,1,9784088601052,yes
shounen-wa-kouya-o-mezasu,少年は荒野をめざす,10,4,6,standard,2,9784088601168,yes
shounen-wa-kouya-o-mezasu,少年は荒野をめざす,10,4,6,standard,3,9784088601212,yes
shounen-wa-kouya-o-mezasu,少年は荒野をめざす,10,4,6,standard,4,9784088601342,yes
shounen-wa-kouya-o-mezasu,少年は荒野をめざす,10,4,6,standard,5,9784088601366,yes
shounen-wa-kouya-o-mezasu,少年は荒野をめざす,10,4,6,standard,6,9784088601458,yes
shounen-yo-racquet-o-dake,少年よラケットを抱け,18,6,12,standard,1,9784063118452,yes
shounen-yo-racquet-o-dake,少年よラケットを抱け,18,6,12,standard,2,9784063118575,yes
shounen-yo-racquet-o-dake,少年よラケットを抱け,18,6,12,standard,3,9784063118735,yes
shounen-yo-racquet-o-dake,少年よラケットを抱け,18,6,12,standard,4,9784063118940,yes
shounen-yo-racquet-o-dake,少年よラケットを抱け,18,6,12,standard,5,9784063119138,yes
shounen-yo-racquet-o-dake,少年よラケットを抱け,18,6,12,standard,6,9784063119312,yes
shounen-yo-racquet-o-dake,少年よラケットを抱け,18,6,12,standard,7,9784063119497,yes
shounen-yo-racquet-o-dake,少年よラケットを抱け,18,6,12,standard,8,9784063119701,yes
shounen-yo-racquet-o-dake,少年よラケットを抱け,18,6,12,standard,9,9784063119893,yes
shounen-yo-racquet-o-dake,少年よラケットを抱け,18,6,12,standard,10,9784063119978,yes
shounen-yo-racquet-o-dake,少年よラケットを抱け,18,6,12,standard,11,9784063120189,yes
shounen-yo-racquet-o-dake,少年よラケットを抱け,18,6,12,standard,12,9784063120394,yes
shounen-zanzou,少年残像,2,1,1,standard,1,9784592124979,yes
shouri-no-asa,勝利の朝,2,1,1,standard,1,9784091514714,yes
shouta-no-sushi,将太の寿司,42,41,1,standard,29,,no
shouta,庄太,2,1,1,standard,1,9784902386165,yes
shoutoku-taishi,聖徳太子,12,5,7,standard,1,9784881760802,yes
shoutoku-taishi,聖徳太子,12,5,7,standard,2,9784881760819,yes
shoutoku-taishi,聖徳太子,12,5,7,standard,3,9784881760826,yes
shoutoku-taishi,聖徳太子,12,5,7,standard,4,9784881760833,yes
shoutoku-taishi,聖徳太子,12,5,7,standard,5,9784881760840,yes
shoutoku-taishi,聖徳太子,12,5,7,standard,6,9784881760857,yes
