slug	title	title_kana	romaji(kana)	slug一致度	flag
kasuga-no-tsubone-watanabe-1989	春日局	カスガノツボネ	kasuganotsubone	1.0	
kasuga-no-tsubone	春日局	カスガノツボネ	kasuganotsubone	1.0	
kasugazaka-koukou-manga-kenkyuubu	春日坂高校漫画研究部	カスガザカコウコウマンガケンキュウブ	kasugazakakoukoumangakenkyuubu	1.0	
kasuhaga-no-sekai	カスハガの世界	カスハガノセカイ	kasuhaganosekai	1.0	
kasumi-den-zen	カスミ伝 〔○全〕	カスミデンゼン	kasumidenzen	1.0	
kasumi-ka-kumo-ka-seishoujo	かすみか雲か聖少女	カスミカクモカセイショウジョ	kasumikakumokaseishoujo	1.0	
kasumi-kun-no-kikenna-seikatsu	霞くんの危険な生活	カスミクンノキケンナセイカツ	kasumikunnokikennaseikatsu	1.0	
kasumi-kun-no-something	かすみ君のSomething	カスミクンノサムシング	kasumikunnosamushingu	1.0	
kasumi-no-ryuuteki	霞の竜笛	カスミノリュウテキ	kasuminoryuuteki	1.0	
kasumi-tanabiku	かすみたなびく	カスミタナビク	kasumitanabiku	1.0	
kasumidens	カスミ伝s	カスミデンs	kasumidens	1.0	
kasumigaseki-furiimeeson	霞ヶ関フリーメーソン	カスミガセキノフリーメーソン	kasumigasekinofurimeson	1.0	
kasumigaseki-no-furiimeeson	霞ヶ関のフリーメーソン	カスミガセキノフリーメーソン	kasumigasekinofurimeson	1.0	
kasumin	カスミン	カスミン	kasumin	1.0	
kasumisou-no-mangaka-shibou-tachi	カスミ荘の漫画家志望達	カスミソウノマンガカシボウタチ	kasumisounomangakashiboutachi	1.0	
kasureta-konkuriito	かすれたコンクリート	カスレタコンクリート	kasuretakonkurito	1.0	
kasuribana	掏摸花	カスリバナ	kasuribana	1.0	
kasurihhi	かすりっひ	カスリッヒ	kasurihi	1.0	
kasutafioore-fujin-no-houseki	カスタフィオーレ夫人の宝石	カスタフィオーレフジンノホウセキ	kasutafuiorefujinnohouseki	1.0	
kasutamaizu-kanojo-san	カスタマイズ彼女さん	カスタマイズカノジョサン	kasutamaizukanojosan	1.0	
kasutoroshiki	かすとろ式	カストロシキ	kasutoroshiki	1.0	
kata-to-yubisaki	肩と指先	カタトユビサキ	katatoyubisaki	1.0	
katabami-to-ougon	片喰と黄金	カタバミトオウゴン	katabamitoougon	1.0	
katabamishou	かたばみ抄	カタバミショウ	katabamishou	1.0	
katabira-no-mai	帷子の舞	カタビラノマイ	katabiranomai	1.0	
katabira-shizuku-wa-riido-shitai	帷子しずくはリードしたい!	カタビラシズクワリードシタイ	katabirashizukuwaridoshitai	1.0	
katabutsu-kun-no-ai-wa-gekiryuu	カタブツ君の愛は激流	カタブツクンノアイワゲキリュウ	katabutsukunnoaiwagekiryuu	1.0	
katagi-modoshi	カタギモドシ	カタギモドシ	katagimodoshi	1.0	
katagirikunchi-ni-neko-ga-iru	片桐くん家に猫がいる	カタギリクンチニネコガイル	katagirikunchininekogairu	1.0	
katagoshi-ni-nagekissu	肩ごしに投げキッス	カタゴシニナゲキッス	katagoshininagekisu	1.0	
katagoshi-no-san-setto	肩ごしのサン・セット	カタゴシノサンセット	katagoshinosanseto	1.0	
katahane-no-tenshi	片羽根の天使	カタハネノテンシ	katahanenotenshi	1.0	
katahoo-warai-no-onnatachi	片頬笑いの女達	カタホオワライノオンナタチ	katahoowarainoonnatachi	1.0	
katai-kizuna-no-blues	固い絆のブルース	カタイキズナノブルース	kataikizunanoburusu	0.91	
katainaka-no-otsu-san-kensei-ni-naru-gaiden-hajimari-no-mahou-kenshi	片田舎のおっさん、剣聖になる外伝はじまりの魔法剣士	カタイナカノオッサン、ケンセイニナルガイデンハジマリノマホウケンシ	katainakanoosankenseininarugaidenhajimarinomahoukenshi	1.0	
katainaka-no-otsu-san-kensei-ni-naru-gaiden-ryuu-souken-no-kiseki	片田舎のおっさん、剣聖になる外伝竜双剣の軌跡	カタイナカノオッサン、ケンセイニナルガイデンリュウソウケンノキセキ	katainakanoosankenseininarugaidenryuusoukennokiseki	1.0	
katainaka-no-otsu-san-kensei-ni-naru	片田舎のおっさん、剣聖になる	カタイナカノオッサンケンセイニナル	katainakanoosankenseininaru	1.0	
katajikenai	かたじけない	カタジケナイ	katajikenai	1.0	
katakoi-candy	片恋キャンディ	カタコイキャンディ	katakoikyandei	0.89	
katakoi-canon	カタコイ・カノン	カタコイ・カノン	katakoikanon	1.0	
katakoi-catalog	片恋カタログ	カタコイカタログ	katakoikatarogu	0.75	
katakoi-densha	片恋電車	カタコイデンシャ	katakoidensha	1.0	
katakoi-drops	片恋ドロップス	カタコイドロップス	katakoidoropusu	1.0	
katakoi-gourmet-nikki	片恋グルメ日記	カタコイグルメニッキ	katakoigurumeniki	1.0	
katakoi-ja-owarenai	片恋じゃ終われない	カタコイジャオワレナイ	katakoijaowarenai	1.0	
katakoi-kekkon	片恋結婚	カタコイケッコン	katakoikekon	1.0	
katakoi-miboujin	片恋未亡人	カタコイミボウジン	katakoimiboujin	1.0	
katakoi-namida	片恋ナミダ	カタコイナミダ	katakoinamida	1.0	
katakoi-no-dorei	片恋の奴隷	カタコイノドレイ	katakoinodorei	1.0	
katakoi-no-nikki-shoujo	片恋の日記少女	カタコイノニッキショウジョ	katakoinonikishoujo	1.0	
katakoi-no-tsuki	片恋の月	カタコイノツキ	katakoinotsuki	1.0	
katakoi-paradise	片恋パラダイス	カタコイパラダイス	katakoiparadaisu	0.9	
katakoi-saburou	片恋さぶろう	カタコイサブロウ	katakoisaburou	1.0	
katakoi-scream	片恋スクリーム	カタコイスクリーム	katakoisukurimu	0.89	
katakoi-seesaw	カタコイシーソー	カタコイシーソー	katakoishiso	0.86	
katakoi-seikatsu	片恋生活	カタコイセイカツ	katakoiseikatsu	1.0	
katakoi-shuuchakueki	片恋終着駅	カタコイシュウチャクエキ	katakoishuuchakueki	1.0	
katakoi-triangle	片恋トライアングル	カタコイトライアングル	katakoitoraianguru	0.89	
katakoizakari	片恋ざかり	カタコイザカリ	katakoizakari	1.0	
kataku-makiko	火宅	アイジンシュッサン!カタクランナー「タニグチヒロミ」モコオッタツマカラノソジョウ	aijinshusankatakurannataniguchihiromimokootatsumakaranosojou	1.0	
kataku	火宅	カタク	kataku	1.0	
katakuri	かたくり	カタクリ	katakuri	1.0	
katame-de	かためで!	カタメデ	katamede	1.0	
katame-no-gunshi	片目の軍師	カタメノグンシ	katamenogunshi	1.0	
katame-yagyuu	片目柳生	カタメヤギュウ	katameyagyuu	1.0	
katamen	カタメン	カタメン	katamen	1.0	
katamezaru	片目猿	カタメザル	katamezaru	1.0	
katami-goods	カタミグッズ	カタミグッズ	katamiguzu	0.75	
katamichi-kippu	片道切符	カタミチキップ	katamichikipu	1.0	
katana	KATANA	カタナ	katana	1.0	
kataoka-san-no-kuriko-chan	片岡さんちのクリコちゃん	カタオカサンチノクリコチャン	kataokasanchinokurikochan	1.0	
kataomoi-collection	片想いコレクション	カタオモイコレクション	kataomoikorekushon	0.8	
kataomoi-fever	片想いフィーバー	カタオモイフィーバー	kataomoifuiba	0.78	
kataomoi-misuteiku	片想いミステイク!	カタオモイミステイク	kataomoimisuteiku	1.0	
kataomoi-nanoni-kiss	片想いなのにkiss	カタオモイナノニkiss	kataomoinanonikiss	1.0	
kataomoi-no-gyakushuu	片想いの逆襲	カタオモイノギャクシュウ	kataomoinogyakushuu	1.0	
kataomoi-no-mukougawa	片想いの向こう側	カタオモイノムコウガワ	kataomoinomukougawa	1.0	
kataomoi-shoten	かたおもい書店	カタオモイショテン	kataomoishoten	1.0	
kataomoi-to-parade	片想いとパレード	カタオモイトパレード	kataomoitoparedo	1.0	
kataomoi-to-ryouomoi-no-aida	片想いと両想いのあいだ。	カタオモイトリョウオモイノアイダ	kataomoitoryouomoinoaida	1.0	
katari-ka	カタリカ	カタリカ	katarika	1.0	
katari-tsugareru-sensou-no-kioku	語り継がれる戦争の記憶	カタリツガレルセンソウノキオク	kataritsugarerusensounokioku	1.0	
katariatsumebe-tanboudan	カタリアツメベ探訪談	カタリアツメベタンボウダン	katariatsumebetanboudan	1.0	
kataribe-2018	カタリベ	カタリベ	kataribe	1.0	
kataribe-no-list	カタリベのりすと	カタリベノリスト	kataribenorisuto	0.91	
kataribe	カタリベ	カタリベ	kataribe	1.0	
katariina	カタリーナ	カタリーナ	katarina	1.0	
kataritsugu-tokkou	語り継ぐ特攻	カタリツグトッコウ	kataritsugutokou	1.0	
katarushi	かたるし	カタルシ	katarushi	1.0	
katashiro-misawo-no-hanayome-shugyou	形代ミサヲの花嫁修業っ!?	カタシロミサオノハナヨメシュギョウッ	katashiromisaonohanayomeshugyou	1.0	
katashiro-no-itansha	片白の医端者	カタシロノイタンシャ	katashironoitansha	1.0	
katashiro-to-melancholy	カタシロとメランコリー	カタシロトメランコリー	katashirotomerankori	1.0	
katasumi-no-kioku	かたすみのきおく	カタスミノキオク	katasuminokioku	1.0	
katasumi-otome-wansu-moa	片隅乙女ワンスモア	カタスミオトメワンスモア	katasumiotomewansumoa	1.0	
katatsumuri-zensen	かたつむり前線	カタツムリゼンセン	katatsumurizensen	1.0	
kataware-no-wareware	カタワレノワレワレ	カタワレノワレワレ	katawarenowareware	1.0	
kataware-reijou-ga-dansou-suru-wake	かたわれ令嬢が男装する理由	カタワレレイジョウガダンソウスルリユウ	katawarereijougadansousururiyuu	1.0	
kataware-waltz	かたわれワルツ	カタワレワルツ	katawarewarutsu	0.75	
katawarezuki-no-yoru-ni-naite	かたわれづきの夜に鳴いて	カタワレズキノヨニナイテ	katawarezukinoyoninaite	1.0	
katayoku-doumei	片翼同盟	カタヨクドウメイ	katayokudoumei	1.0	
katayoku-no-labyrinth	片翼のラビリンス	カタヨクノラビリンス	katayokunorabirinsu	0.91	
katayoku-no-michelangelo	片翼のミケランジェロ	カタヨクノミケランジェロ	katayokunomikeranjiero	0.83	
katayoku-no-rabirinsusateraito-stories	片翼のラビリンス-サテライトストーリーズ	カタヨクノラビリンス-サテライトストーリーズ	katayokunorabirinsusateraitosutorizu	1.0	
katayoku-shuttle	片翼シャトル	カタヨクシャトル	katayokushatoru	0.89	
katchieru	かっちぇる♪	カッチェル	kachieru	1.0	
katchuu-san	甲冑さん	カッチュウサン	kachuusan	1.0	
katei-kyoushi-hitman-reborn-chaos-destiny	家庭教師ヒットマンreborn!カオスデスティニー	カテキョーヒットマンリボーン!カオスデスティニー|家庭教師(かてきょー)ヒットマンreborn!カオスデスティニー	katekyohitomanribonkaosudesuteinikatekyohitomanrebornkaosudesuteini	1.0	漢字残
katei-kyoushi-kamiyama-mika	家庭教師神宮山美佳	カテイキョウシカミヤマミカ	kateikyoushikamiyamamika	1.0	
katei-kyoushi-miki	家庭教師Miki	カテイキョウシMiki	kateikyoushimiki	1.0	
katei-kyoushi-no-kishi-naito-desu	家庭教師の岸騎士です。	カテイキョウシノキシナイトデス	kateikyoushinokishinaitodesu	1.0	
katei-kyoushi-no-lelouch-san	家庭教師のルルーシュさん	カテイキョウシノルルーシュサン	kateikyoushinorurushusan	0.92	
katei-no-ja	花底蛇	カテイノジャ	kateinoja	1.0	
katei-no-shufuteki-love	家庭の主婦的恋愛	カテイノシュフテキレンアイ	kateinoshufutekirenai	0.92	
kateika-no-jikan	家庭科のじかん	カテイカノジカン	kateikanojikan	1.0	
kateinihoero	家庭にほえろ	カテイニホエロ	kateinihoero	1.0	
katekin	カテキン	カテキン	katekin	1.0	
katekyo-2009	かてきょ!	カテキョ!	katekyo	1.0	
katekyo	カテキョ!	カテキョ	katekyo	1.0	
katekyon-2010	かてきょん!	カテキョン!	katekyon	1.0	
katekyon	かてきょん	カテキョン	katekyon	1.0	
katekyoo-hitman-reborn-chaos-destiny	家庭教師ヒットマンreborn! chaos destiny	カテキョーヒットマンリボーン!カオスデスティニー	katekyohitomanribonkaosudesuteini	0.93	
katekyoo-hitman-reborn-innocent-gravity	家庭教師ヒットマンreborn!イノセント・グラビティ	カテキョーヒットマンリボーン!イノセント・グラビティ	katekyohitomanriboninosentogurabitei	0.87	
katekyoo-hitman-reborn-ring-royale	家庭教師ヒットマンreborn!リング・ロワイヤル	カテキョーヒットマンリボーン!リング・ロワイヤル	katekyohitomanribonringurowaiyaru	0.93	
katekyoo-hitman-reborn-white-reign	家庭教師ヒットマンreborn! white reign	カテキョーヒットマンreborn!whitereign	katekyohitomanrebornwhitereign	1.0	
katekyoo-hitman-reborn	家庭教師ヒットマンREBORN!	カテキョーヒットマンリボーン	katekyohitomanribon	1.0	
katekyun	かてきゅん♥	カテキュン♥	katekyun	1.0	
kato-chan-ken-chan	カトちゃんケンちゃん	カトチャンケンチャン	katochankenchan	1.0	
katorasu	カトラス	カトラス	katorasu	1.0	
katorea	熱帯椿	カトレア	katorea	1.0	
katori-senpai	香取センパイ	カトリセンパイ	katorisenpai	1.0	
katoriinu-saiko-ga-mita-0shou-2hai-1bu	カトリーヌあやこが見た!0勝2敗1分。	カトリーヌアヤコガミタ0ショウ2ハイ1ブ	katorinuayakogamita0shou2hai1bu	1.0	
katou-kiyomasa	加藤清正	カトウキヨマサ	katoukiyomasa	1.0	
katou-yoshirou-no-mappira-gomen	加藤芳郎のまっぴらごめん	カトウヨシロウノマッピラゴメン	katouyoshirounomapiragomen	1.0	
katou-zanpuuroku	火盗斬風録	カトウザンプウロク	katouzanpuuroku	1.0	
katouru-kaaru	カトゥル・カール	カトゥルカール	katourukaru	1.0	
katouunzu	カトゥーンズ	カトゥーンズ	katounzu	1.0	
katsu-aki-rabusutoorii-special	克・亜樹ラブストーリースペシャル	カツアキラブストーリースペシャル	katsuakirabusutorisupesharu	0.92	
katsu-aki-special	克・亜樹スペシャル	カツアキスペシャル	katsuakisupesharu	0.8	
katsu-chan-kazunoko	かっちゃんカズノコ	カッチャンカズノコ	kachankazunoko	1.0	
katsu-curry-no-hi	カツカレーの日	カツカレーノヒ	katsukarenohi	0.91	
katsu-fuutarou	喝風太郎!!	カツフウタロウ!!	katsufuutarou	1.0	
katsu-kaishuu	勝海舟	カツカイシュウ	katsukaishuu	1.0	
katsu-otokoume	喝!男梅!	カツオトコウメ	katsuotokoume	1.0	
katsu	KATSU!	カツ	katsu	1.0	
katsuben-ouji-no-hanayome-san	活弁王子の花嫁さん	カツベンオウジノハナヨメサン	katsubenoujinohanayomesan	1.0	
katsubou-suru-kajitsu	渇望する果実	カツボウスルカジツ	katsubousurukajitsu	1.0	
katsuchiyuu-no-suit-gamu	-甲冑の戦士-雅武	カツチユウノセンシガム	katsuchiyuunosenshigamu	1.0	
katsugeki-touken-ranbu	活撃刀剣乱舞	カツゲキトウケンランブ	katsugekitoukenranbu	1.0	
katsugiya-doomo	担ぎ屋どおも	カツギヤドオモ	katsugiyadoomo	1.0	
katsukon	カツ婚!	カツコン	katsukon	1.0	
katsumi	かつみ	カツミ	katsumi	1.0	
katsuo-chan-to-wakame-chan	かつおちゃんとわかめちゃん	カツオチャントワカメチャン	katsuochantowakamechan	1.0	
katsuo-midareuchi	鰹みだれうち	カツオミダレウチ	katsuomidareuchi	1.0	
katsuobushi-romantica	カツオブシ・ロマンチカ	カツオブシロマンチカ	katsuobushiromanchika	1.0	
katsupa-no-asa-gohan	かっぱの朝ごはん	カツパノアサゴハン	katsupanoasagohan	1.0	
katsura-akira	カツラアキラ	カツラアキラ	katsuraakira	1.0	
katsura-masakazu-collection	桂正和コレクション	カツラマサカズコレクション	katsuramasakazukorekushon	0.92	
katsura-masakazu-kessaku-seisenshuu	桂正和傑作精選集	カツラマサカズケッサクセイセンシュウ	katsuramasakazukesakuseisenshuu	1.0	
katsura-zuroku-ekusutendiddo-vaajon	桂図録extended version	カツラズロクエクステンディッドヴァージョン	katsurazurokuekusutendeidoajon	1.0	
katsushika-q	葛飾Q	カツシカQ	katsushikaq	1.0	
katsushin	カツシン	カツシン	katsushin	1.0	
katsute-kami-datta-kemonotachi-e	かつて神だった獣たちへ	カツテカミダッタケモノタチエ	katsutekamidatakemonotachie	1.0	
katsute-mahou-shoujo-to-aku-wa-tekitaishiteita	かつて魔法少女と悪は敵対していた。	カツテマホウショウジョトアクワテキタイシテイタ	katsutemahoushoujotoakuwatekitaishiteita	1.0	
katsute-wa-saikyou-muteki-no-yuusha-sama	かつては最強無敵の勇者様	カツテワチートノダンナサマ	katsutewachitonodannasama	0.92	
katsute-yajuu-to-yobareta-otoko	かつて野獣と呼ばれた男	カツテヤジュウトヨバレタオトコ	katsuteyajuutoyobaretaotoko	1.0	
katta-katta-mata-katta-washira-no-taigaasu-gekishou-nikki	勝った!勝った!また勝った!!わしらのタイガース激勝日記	カッタカッタマタカッタワシラノタイガースゲキショウニッキ	katakatamatakatawashiranotaigasugekishouniki	1.0	
kattahou-ga-suki-ni-shite-ii-rule	勝った方が好きにしていいルール	カッタホウガスキニシテイイルール	katahougasukinishiteiiruru	1.0	
katte-nanbo-bucchigiri	勝ってなンボ!!ぶっちぎり	カッテナンボブッチギリ	katenanbobuchigiri	1.0	
